retroID,POS,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
sundj001,C,137,3642,801,103,5,12,5,0,43,55,0
sundj001,C,124,3301,686,46,4,11,13,0,68,43,0
sundj001,C,145,3884,769,91,3,14,8,0,75,70,0
sundj001,C,144,3813,754,75,4,14,8,0,76,53,0
sundj001,C,129,3410,607,69,6,15,16,0,77,51,0
sundj001,C,107,2881,572,41,5,10,6,0,60,25,0
sundj001,C,35,1064,273,34,2,2,1,0,43,17,0
sundj001,C,100,2702,556,55,3,6,2,0,42,42,0
sundj001,C,116,3170,618,56,5,2,10,0,79,51,0
sundj001,C,14,426,88,7,0,1,2,0,15,7,0
sundj001,C,53,1372,353,27,3,3,10,0,34,21,0
sundj001,C,25,698,141,9,0,2,3,0,18,6,0
sundj001,C,135,3614,719,96,7,11,6,0,95,69,0
sundj001,C,97,2590,464,52,2,9,8,0,41,38,0
surhb001,C,10,278,57,6,1,0,8,0,11,0,0
surhb001,C,0,32,9,0,0,0,0,0,0,1,0
surhb001,C,90,2491,645,49,11,10,9,0,66,36,0
surhb001,C,8,239,34,3,0,0,0,0,10,2,0
surhb001,C,119,3145,615,53,10,10,5,0,89,31,0
surhb001,C,118,3165,660,68,4,11,11,0,86,35,0
surhb001,C,103,2778,546,59,6,7,5,0,58,39,0
surhb001,C,101,2698,526,51,9,6,10,0,81,28,0
surhb001,C,99,2683,525,42,6,2,8,0,57,27,0
susaa001,C,2,39,7,0,0,0,1,0,0,0,0
susaa001,C,4,114,28,3,1,1,0,0,1,2,0
susaa001,C,7,180,48,4,0,0,0,0,5,2,0
susaa001,C,33,908,222,18,4,3,3,0,29,6,0
susaa001,C,20,586,160,20,0,1,2,0,17,8,0
suscg102,C,0,0,9,0,1,0,3,0,0,0,0
suscg102,C,0,0,78,13,5,3,3,0,0,0,0
suscg102,C,0,0,111,14,2,2,5,0,0,0,0
suscg102,C,0,0,1,0,0,0,0,0,0,0,0
suscg102,C,0,0,0,2,0,0,0,0,0,0,0
suscg102,C,0,0,168,21,3,3,7,0,0,0,0
suscg102,C,0,0,2,0,0,0,0,0,0,0,0
suscg102,C,0,0,1,0,0,0,0,0,0,0,0
sutcb101,C,0,0,8,0,2,0,0,0,0,0,0
sutkg001,C,3,96,16,5,3,0,1,0,5,4,0
sutkg001,C,0,12,3,0,0,0,0,0,0,0,0
suzuk001,C,71,1924,553,42,3,2,10,0,42,13,0
suzuk001,C,136,3645,927,53,6,4,5,0,55,32,0
suzuk001,C,123,3288,825,35,3,8,3,0,80,14,0
suzuk001,C,92,2391,679,28,5,2,1,0,52,12,0
suzuk001,C,115,3053,737,39,4,1,3,0,64,21,0
suzuk001,C,83,2247,744,33,5,5,3,0,50,12,0
suzuk001,C,127,3397,914,55,7,7,5,0,98,38,0
suzuk001,C,72,1949,491,37,2,4,4,0,37,23,0
suzuk001,C,61,1617,431,32,2,0,7,0,29,7,0
suzuk001,C,9,267,65,5,1,0,3,0,4,2,0
suzuk001,C,121,3175,825,35,8,5,7,0,66,19,0
suzuk001,C,41,1093,324,24,3,3,2,0,28,5,0
suzuk001,C,132,3520,923,68,5,7,3,0,81,27,0
suzuk001,C,73,1977,556,30,5,5,0,0,53,6,0
sweej102,C,0,0,34,17,3,2,2,0,0,0,0
sweem002,C,0,21,7,0,1,0,0,0,0,0,0
sweem002,C,26,687,158,7,1,3,4,0,11,8,0
sweem002,C,63,1739,425,31,3,13,3,0,32,23,0
sweem002,C,75,2116,517,33,9,6,9,0,50,21,0
sweem002,C,3,66,4,2,0,0,0,0,1,2,0
sweer101,C,66,1805,413,34,6,6,4,0,55,28,0
sweer101,C,64,1812,431,26,3,6,7,0,35,21,0
sweer101,C,63,1700,337,33,6,3,8,0,30,26,0
swifb102,C,0,0,180,22,3,3,3,0,0,0,0
swifb102,C,0,0,81,11,0,2,2,0,0,0,0
swifb102,C,0,0,187,14,4,2,3,0,0,0,0
swifb102,C,0,0,288,48,6,4,5,0,0,0,0
swifb102,C,0,0,358,60,5,12,7,0,0,0,0
swifb102,C,0,0,401,45,5,6,5,0,0,0,0
swifb102,C,0,0,118,12,3,1,1,0,0,0,0
swifb102,C,0,0,389,55,9,8,11,0,0,0,0
swifb102,C,0,0,201,20,1,3,4,0,0,0,0
swifb102,C,0,0,476,55,5,13,10,0,0,0,0
swifb102,C,0,0,13,0,0,0,0,0,0,0,0
swifb102,C,0,0,253,39,9,3,3,0,0,0,0
swifb102,C,0,0,232,26,3,6,3,0,0,0,0
swifb102,C,0,0,146,17,3,3,2,0,0,0,0
swifb102,C,0,0,278,53,8,9,4,0,0,0,0
swihb001,C,16,462,146,9,0,1,0,0,14,5,0
swihb001,C,78,2064,570,39,3,4,16,0,41,16,0
swihb001,C,6,156,59,3,0,0,3,0,3,1,0
swihb001,C,0,36,16,1,0,0,1,0,1,0,0
swiss101,C,85,2272,493,50,7,8,6,0,49,25,0
swiss101,C,106,2755,574,49,11,6,8,0,62,36,0
swiss101,C,6,170,33,1,1,0,1,0,5,1,0
swiss101,C,54,1519,327,38,9,3,1,0,47,26,0
swiss101,C,4,119,21,1,1,0,0,0,5,2,0
swiss101,C,18,505,93,9,2,0,1,0,19,5,0
swiss101,C,86,2104,426,36,10,5,7,0,47,21,0
swiss101,C,34,896,202,13,2,0,2,0,32,11,0
swiss101,C,19,588,105,6,3,2,0,0,12,5,0
tackj001,C,57,1550,311,32,1,5,9,0,33,18,0
tackj001,C,30,779,167,16,2,1,3,0,22,17,0
tackj001,C,17,477,86,11,2,1,1,0,11,4,0
tackj001,C,3,91,22,0,0,0,1,0,3,0,0
taltt101,C,5,242,63,5,2,0,0,2,9,2,3
taltt101,C,1,124,28,1,0,0,0,4,4,2,0
tamaj101,C,7,178,36,3,1,2,3,0,13,2,0
tamaj101,C,1,27,4,0,0,0,0,0,1,0,0
tamaj101,C,0,6,1,0,0,0,0,0,0,0,0
tamaj101,C,0,3,0,0,0,0,0,0,0,0,0
tamaj101,C,26,727,157,9,6,4,0,0,35,3,0
tamaj101,C,12,324,61,5,1,4,0,0,9,6,0
tamaj101,C,3,111,19,1,0,0,0,0,7,1,0
tankl101,C,0,0,1,0,0,0,0,0,0,0,0
tappe101,C,0,16,4,0,0,0,0,0,0,0,0
tappe101,C,21,508,101,13,0,4,1,5,10,5,0
tappe101,C,38,969,215,27,2,4,3,8,24,22,0
tappe101,C,9,257,46,4,2,0,1,0,2,1,0
tappe101,C,34,993,185,22,3,2,0,7,16,9,0
tappe101,C,0,12,3,1,0,0,0,1,0,0,0
tartt001,C,0,24,9,0,0,0,0,0,0,0,0
tateb101,C,0,0,148,24,4,4,0,0,0,0,0
tateb101,C,0,0,109,35,6,3,4,0,0,0,0
tateb101,C,0,0,9,3,0,0,0,0,0,0,0
tateb101,C,0,0,310,69,5,11,4,0,0,0,0
tateb101,C,0,0,291,49,10,10,2,0,0,0,0
tateb101,C,0,0,244,50,8,7,2,0,0,0,0
tateb101,C,0,0,33,4,7,0,1,0,0,0,0
tateb101,C,0,0,36,6,2,2,0,0,0,0,0
tateb101,C,0,0,12,2,1,0,0,0,0,0,0
tateb101,C,0,0,219,40,5,5,5,0,0,0,0
tateb101,C,0,0,12,3,0,0,0,0,0,0,0
tateb101,C,0,0,111,21,2,1,1,0,0,0,0
tatuc001,C,27,719,207,16,3,2,1,0,20,8,0
tatuc001,C,19,519,137,10,1,0,0,0,7,4,0
tatuc001,C,34,932,222,17,3,1,1,0,25,2,0
tatuj001,C,0,12,3,0,0,0,0,0,2,0,0
tatuj001,C,1,42,11,3,0,0,0,0,1,4,0
taube001,C,20,543,89,6,2,1,4,0,19,3,0
taube001,C,78,2079,538,42,11,7,3,0,87,26,0
taube001,C,66,1772,420,26,5,8,6,0,50,14,0
taube001,C,52,1425,326,21,6,0,4,0,42,11,0
taube001,C,88,2413,557,66,5,6,9,0,67,35,0
taube001,C,2,72,19,2,0,0,2,0,1,1,0
taube001,C,80,2183,551,41,5,5,3,0,51,22,0
taube001,C,109,2975,776,44,10,5,8,0,79,23,0
taube001,C,28,743,212,3,3,0,5,0,29,7,0
taube001,C,46,1222,358,24,5,6,7,0,45,11,0
taube001,C,48,1352,362,17,4,1,6,0,42,16,0
taube001,C,110,2919,733,48,9,8,5,0,97,17,0
taylb003,C,0,33,10,1,0,0,0,0,1,1,0
taylb105,C,0,3,1,0,0,0,0,0,0,0,0
taylc102,C,15,496,82,10,2,1,4,5,12,3,0
taylc102,C,17,465,101,6,2,2,4,0,10,3,0
taylc102,C,47,1311,267,20,6,2,2,0,31,9,0
taylh102,C,10,274,56,8,3,1,3,6,7,7,1
taylh102,C,16,458,80,13,0,3,1,9,13,9,0
taylh102,C,0,3,0,0,0,0,0,0,0,0,0
taylh102,C,6,223,46,5,2,0,2,3,14,2,0
taylh102,C,34,966,182,28,4,5,7,11,25,17,2
taylh102,C,0,6,0,0,0,0,0,0,0,0,0
taylh102,C,1,42,7,0,0,0,0,0,1,0,0
taylh102,C,2,75,19,1,0,0,2,2,3,1,0
taylh102,C,13,359,84,10,0,2,1,5,2,7,0
tayls102,C,96,2669,497,37,10,1,6,22,70,21,2
tayls102,C,31,817,152,24,4,2,4,9,13,11,1
tayls102,C,4,114,23,1,0,0,1,3,1,0,0
tayls102,C,42,1087,202,25,2,3,5,14,25,13,1
tayls102,C,4,192,55,3,0,1,0,2,4,2,0
tayls102,C,61,1625,319,25,4,5,8,25,32,11,1
tayls102,C,1,36,5,0,1,0,0,0,0,0,0
tayls102,C,81,2102,460,23,6,4,2,21,24,9,0
tayls102,C,1,45,8,2,0,1,0,0,0,1,0
taylz101,C,0,0,294,102,17,12,9,0,0,0,0
taylz101,C,0,0,11,4,2,0,1,0,0,0,0
taylz101,C,0,0,5,2,0,0,0,0,0,0,0
taylz101,C,0,0,106,33,5,5,0,0,0,0,0
taylz101,C,0,0,92,18,0,1,3,0,0,0,0
taylz101,C,0,0,388,96,6,13,4,0,0,0,0
taylz101,C,0,0,101,35,5,3,2,0,0,0,0
taylz101,C,0,0,16,3,1,0,0,0,0,0,0
taylz101,C,0,0,51,14,2,2,3,0,0,0,0
taylz101,C,0,0,39,4,0,1,2,0,0,0,0
taylz101,C,0,0,137,28,2,3,2,0,0,0,0
taylz101,C,0,0,267,51,9,8,6,0,0,0,0
taylz101,C,0,0,394,123,8,17,13,0,0,0,0
taylz101,C,0,0,367,83,7,8,11,0,0,0,0
taylz101,C,0,0,247,36,6,4,3,0,0,0,0
taylz101,C,0,0,354,118,16,6,13,0,0,0,0
taylz101,C,0,0,3,2,0,0,0,0,0,0,0
taylz101,C,0,0,8,0,0,0,0,0,0,0,0
teagt001,C,22,615,171,9,2,2,3,0,15,3,0
teagt001,C,8,216,54,6,0,0,0,0,5,0,0
teagt001,C,15,456,110,7,0,0,1,0,6,2,0
teagt001,C,18,486,108,9,1,0,1,0,13,5,0
teagt001,C,11,302,67,6,3,0,1,0,7,2,0
teagt001,C,3,102,30,3,0,0,0,0,2,0,0
teagt001,C,54,1475,360,31,6,4,5,0,29,18,0
teagt001,C,8,256,63,5,0,0,1,0,6,7,0
tebbb101,C,0,0,332,50,10,7,6,0,0,0,0
tebbb101,C,0,0,486,53,10,4,10,0,0,0,0
tebbb101,C,0,0,449,64,16,10,8,0,0,0,0
tebbb101,C,0,0,461,83,13,11,4,0,0,0,0
tebbb101,C,0,0,285,44,4,5,5,0,0,0,0
tebbb101,C,0,0,446,69,12,10,5,0,0,0,0
tebbb101,C,0,0,51,5,1,0,2,0,0,0,0
tebbb101,C,0,0,145,27,4,1,1,0,0,0,0
tebbb101,C,0,0,131,15,2,0,0,0,0,0,0
tebbb101,C,0,0,481,51,11,13,2,0,0,0,0
tebbb101,C,0,0,572,89,17,10,6,0,0,0,0
tebbb101,C,0,0,155,25,7,1,4,0,0,0,0
tebbb101,C,0,0,108,20,2,4,5,0,0,0,0
tebbb101,C,0,0,95,15,0,3,1,0,0,0,0
tebbb101,C,0,0,470,56,10,8,5,0,0,0,0
tejaw001,C,5,140,37,1,0,0,0,0,5,0,0
tejaw001,C,9,217,40,8,0,1,3,0,8,4,0
telit001,C,3,93,28,1,0,0,0,0,1,1,0
telit001,C,17,447,105,6,1,0,0,0,16,1,0
telit001,C,1,54,21,0,1,0,0,0,4,0,0
telit001,C,1,36,8,2,0,0,0,0,2,0,0
telit001,C,2,58,14,1,1,0,0,0,2,0,0
telit001,C,0,36,13,1,0,1,0,0,1,1,0
tenag101,C,89,2374,523,61,12,9,14,0,73,50,0
tenag101,C,8,256,61,6,0,0,2,3,5,2,2
tenag101,C,56,1470,276,42,3,7,4,0,42,23,0
tenag101,C,33,839,149,21,1,0,6,0,30,15,0
tenag101,C,61,1568,263,25,5,3,4,0,42,17,0
tenag101,C,77,2040,413,51,1,10,8,0,42,38,0
tenag101,C,45,1281,300,20,2,3,6,0,16,9,0
tenag101,C,36,949,126,18,3,1,2,0,32,12,0
tenag101,C,29,765,180,18,2,7,1,0,23,10,0
tenag101,C,114,2797,541,63,10,10,11,0,66,34,0
tenag101,C,58,1535,293,42,6,3,4,0,30,25,0
tenag101,C,46,1215,266,18,6,1,4,0,20,9,0
tenag101,C,23,641,123,9,1,4,4,0,13,7,0
tenag101,C,82,2257,415,46,10,7,3,0,80,39,0
tenag101,C,2,51,16,1,1,0,0,0,1,0,0
testn101,C,0,3,0,0,1,0,0,0,1,0,0
tettm001,C,1,36,5,1,0,0,0,0,0,0,0
tettm001,C,110,2829,475,47,2,10,4,0,74,39,0
tettm001,C,51,1290,268,19,1,1,4,0,36,9,0
tettm001,C,66,1768,433,28,6,1,4,0,53,16,0
tettm001,C,116,3041,558,55,6,2,9,0,64,38,0
tettm001,C,72,1946,297,42,2,1,3,0,56,22,0
tettm001,C,75,1997,361,31,3,1,9,0,64,23,0
tettm001,C,77,2025,463,32,8,6,11,0,60,28,0
tettm001,C,51,1296,237,20,2,1,5,0,53,11,0
tettm001,C,66,1759,344,24,4,9,10,0,58,22,0
tettm001,C,85,2261,425,37,4,3,4,0,55,21,0
tettm001,C,22,606,112,10,1,1,1,0,8,7,0
thacm101,C,30,827,170,23,4,2,2,3,9,13,0
thacm101,C,35,972,219,34,1,8,7,17,26,20,0
thacm101,C,7,201,34,6,2,1,0,2,6,3,0
thacm101,C,11,352,67,5,2,0,3,4,3,2,0
thacm101,C,1,42,9,1,0,0,0,0,1,1,0
thigc001,C,14,379,103,11,0,1,1,0,7,4,0
thigc001,C,5,147,36,3,0,2,0,0,4,1,0
tholj001,C,41,1070,295,11,1,3,9,0,22,4,0
tholj001,C,91,2380,657,44,2,4,16,0,65,17,0
tholj001,C,15,382,72,3,1,0,3,0,4,2,0
tholj001,C,15,381,87,3,1,0,4,0,6,0,0
tholj001,C,51,1402,341,29,3,2,4,0,14,11,0
tholj001,C,34,865,253,13,2,2,9,0,22,8,0
tholj001,C,38,1029,292,18,1,1,17,0,18,6,0
tholj001,C,90,2395,690,50,6,3,18,0,57,17,0
thomd001,C,0,6,3,0,0,0,0,0,0,0,0
thomd001,C,3,93,25,3,0,0,3,0,7,1,0
thomg102,C,0,12,4,1,0,0,0,1,0,0,0
thomg102,C,0,11,4,0,0,0,0,1,0,0,0
thomg102,C,0,7,3,0,0,0,0,0,0,0,0
thomk101,C,0,0,3,1,2,0,0,0,0,0,0
thomp101,C,0,0,27,3,4,0,0,0,0,0,0
thomp101,C,0,0,14,3,0,0,0,0,0,0,0
thomp101,C,0,0,39,9,1,0,0,0,0,0,0
thomr103,C,0,0,5,0,0,0,0,0,0,0,0
thomv101,C,5,135,27,2,0,1,0,2,1,2,0
thomv101,C,66,1917,396,31,4,8,5,11,14,11,5
thomv101,C,21,633,151,17,2,6,4,3,5,8,0
thomv101,C,47,1246,244,17,2,4,5,8,8,11,0
thomv101,C,43,1227,310,25,7,3,5,10,20,17,2
thomt106,C,2,54,10,0,1,0,0,0,1,0,0
thomt106,C,63,1717,328,38,7,7,9,17,16,21,0
thomt106,C,59,1544,272,29,2,7,6,17,19,12,0
thomt106,C,2,60,8,1,0,0,0,0,1,1,0
thoro101,C,0,16,4,0,0,1,0,0,1,0,0
tillb101,C,102,2708,676,45,9,6,7,28,50,19,0
tillb101,C,18,492,120,10,3,3,1,7,18,4,0
tillb101,C,58,1669,389,19,7,1,7,17,28,12,1
tillb101,C,63,1647,404,22,5,0,10,0,47,9,0
tillb101,C,89,2414,621,26,5,5,7,29,43,8,0
tillb101,C,52,1471,309,15,4,5,4,11,26,4,0
tillb101,C,56,1557,372,24,4,5,3,22,51,16,0
tillb101,C,66,1747,359,29,4,7,7,19,36,15,1
tillb101,C,15,438,83,14,3,3,0,7,11,6,1
tillb101,C,120,3231,897,49,11,5,6,39,61,23,5
tingr001,C,40,1076,198,19,2,2,3,0,24,14,0
tingr001,C,17,388,91,10,1,1,10,0,6,7,0
tingr001,C,7,180,40,4,2,1,1,0,15,2,0
tingr001,C,7,199,48,6,0,1,0,0,9,3,0
tingr001,C,1,51,12,0,0,0,1,0,0,0,0
tingr001,C,2,57,16,0,0,0,1,0,3,0,0
tingr001,C,46,1238,270,35,4,2,0,0,28,23,0
tingr001,C,34,950,200,20,1,3,3,0,15,11,0
tingr001,C,1,36,7,1,1,0,0,0,3,0,0
tingr001,C,38,970,222,32,3,2,3,0,20,22,0
tiptj101,C,0,0,118,18,4,1,2,0,0,0,0
tiptj101,C,0,0,80,16,1,1,0,0,0,0,0
tiptj101,C,0,0,203,32,2,4,4,0,0,0,0
tiptj101,C,0,0,84,18,3,4,2,0,0,0,0
tiptj101,C,0,0,201,24,3,3,3,0,0,0,0
tiptj101,C,51,1306,220,30,2,6,5,10,17,16,1
tiptj101,C,0,0,114,18,0,1,3,0,0,0,0
tiptj101,C,0,0,230,52,9,12,1,0,0,0,0
tisct101,C,15,429,90,7,1,0,1,0,6,5,0
tisct101,C,7,228,49,6,1,3,1,0,7,3,0
tisct101,C,12,414,77,5,0,2,1,2,4,3,0
todda101,C,0,0,92,21,2,3,1,0,0,0,0
todda101,C,0,0,418,59,8,11,5,0,0,0,0
todda101,C,0,0,603,89,20,15,0,0,0,0,0
todda101,C,0,0,62,6,1,2,1,0,0,0,0
todda101,C,0,0,574,89,10,7,5,0,0,0,0
todda101,C,0,0,284,35,5,5,3,0,0,0,0
todda101,C,0,0,291,32,8,7,6,0,0,0,0
todda101,C,0,0,58,4,7,2,1,0,0,0,0
todda101,C,0,0,292,37,11,5,4,0,0,0,0
todda101,C,0,0,332,39,9,2,2,0,0,0,0
tonim001,C,2,51,13,1,0,0,2,0,1,0,0
torbj101,C,37,972,269,17,4,2,4,5,12,11,0
torbj101,C,54,1356,383,28,1,5,2,0,35,17,0
torbj101,C,63,1631,413,30,5,3,4,12,18,19,1
torbj101,C,12,381,80,4,2,1,2,3,10,3,0
torbj101,C,37,1002,208,17,3,9,4,0,22,10,0
torbj101,C,39,1063,251,26,1,5,6,14,16,11,2
torbj101,C,42,1113,300,19,3,1,1,5,16,7,2
torbj101,C,39,1143,275,16,5,2,1,0,17,10,0
torbj101,C,95,2324,613,37,6,2,5,0,61,23,0
torbj101,C,31,800,206,20,2,1,2,4,12,12,1
torew001,C,17,459,119,9,0,0,1,0,10,2,0
torew001,C,1,30,5,1,0,0,0,0,2,1,0
torrj101,C,88,2352,571,29,8,4,5,0,49,22,0
torrj101,C,108,2894,494,50,10,4,10,20,29,28,1
torrj101,C,85,2243,492,37,2,7,4,17,37,14,1
torrj101,C,61,1510,325,39,5,4,3,18,20,17,3
torrj101,C,102,2722,580,63,6,12,16,23,47,42,2
torrj101,C,104,2828,607,67,11,9,13,48,36,34,0
torrj101,C,94,2505,584,46,4,9,11,33,28,21,2
torrj101,C,16,437,90,8,1,0,2,7,3,6,0
torrj101,C,83,2298,518,46,3,4,10,38,24,17,1
torrj101,C,96,2520,589,43,6,4,13,31,49,24,2
torrl001,C,31,932,260,15,2,1,3,0,14,5,0
torrr102,C,0,0,2,3,0,0,0,0,0,0,0
torrr102,C,0,0,3,0,1,0,1,0,0,0,0
torrr102,C,0,0,12,1,0,0,1,0,0,0,0
torrs002,C,5,172,40,2,0,1,1,0,5,1,0
torrs002,C,0,9,2,0,0,0,0,0,0,0,0
torry001,C,95,2471,685,38,9,4,7,0,56,27,0
torry001,C,61,1590,337,34,5,7,4,0,31,21,0
torry001,C,1,36,8,0,0,0,0,0,0,0,0
torry001,C,36,958,225,18,0,2,0,0,26,10,0
torry001,C,61,1636,505,27,0,2,2,0,49,8,0
torry001,C,40,1091,269,20,2,3,0,0,28,11,0
torry001,C,24,652,147,16,0,1,1,0,10,10,0
torry001,C,48,1266,336,20,3,4,2,0,32,13,0
torry001,C,46,1208,377,18,2,1,4,0,30,9,0
torry001,C,89,2387,681,45,3,5,7,0,38,22,0
torry001,C,45,1299,349,18,2,4,2,0,21,9,0
torry001,C,7,185,52,3,0,1,0,0,5,1,0
torry001,C,0,17,3,0,0,0,0,0,0,0,0
torry001,C,64,1743,433,26,2,4,4,0,45,16,0
torry001,C,105,2806,679,56,7,7,4,0,61,15,0
torry001,C,52,1487,365,29,1,3,0,0,22,19,0
tovac101,C,0,3,1,0,0,0,0,0,0,0,0
towlj001,C,41,1097,284,22,6,3,2,0,38,8,0
towlj001,C,14,342,83,8,0,0,1,0,10,1,0
towlj001,C,9,285,65,6,0,1,1,0,3,3,0
towlj001,C,47,1226,312,13,2,1,3,0,13,7,0
towlj001,C,13,350,92,7,1,0,0,0,8,3,0
tragw101,C,0,0,157,46,12,4,7,0,0,0,0
tragw101,C,0,0,155,49,10,6,4,0,0,0,0
tragw101,C,0,0,27,20,2,1,3,0,0,0,0
tream001,C,4,96,28,0,0,0,0,0,4,0,0
tream001,C,41,1100,309,14,5,4,4,0,24,9,0
tream001,C,62,1619,389,22,4,5,2,0,40,14,0
tream001,C,50,1322,385,16,3,2,3,0,42,7,0
tream001,C,50,1319,374,26,3,2,2,0,18,16,0
tream001,C,2,78,30,2,0,0,0,0,2,0,0
tream001,C,14,443,117,6,3,0,0,0,11,3,0
tream001,C,33,866,261,21,3,3,0,0,18,6,0
tream001,C,67,1844,512,21,3,1,2,0,44,17,0
tream001,C,60,1574,453,29,8,3,2,0,44,15,0
tremc001,C,0,3,0,0,0,0,0,0,0,0,0
tremc001,C,8,195,39,2,1,0,0,0,10,2,0
tremc001,C,3,108,29,2,0,0,1,0,5,2,0
tresm101,C,0,0,321,62,7,4,7,0,0,0,0
tresm101,C,0,0,313,38,9,10,4,0,0,0,0
tresm101,C,0,0,619,69,12,7,13,0,0,0,0
tresm101,C,0,0,488,81,11,12,13,0,0,0,0
tresm101,C,0,0,37,8,1,1,1,0,0,0,0
tresm101,C,0,0,575,102,11,7,6,0,0,0,0
tresm101,C,0,0,480,59,8,7,9,0,0,0,0
tresm101,C,0,0,370,47,8,5,10,0,0,0,0
tresm101,C,0,0,71,8,0,3,1,0,0,0,0
tresm101,C,0,0,258,37,7,2,7,0,0,0,0
tresm101,C,0,0,330,48,2,13,6,0,0,0,0
tresm101,C,0,0,99,16,2,1,4,0,0,0,0
treva001,C,78,2161,443,63,12,5,0,0,59,47,0
treva001,C,3,60,12,3,0,0,0,0,0,3,0
treva001,C,47,1281,299,19,7,1,4,0,39,13,0
treva001,C,33,902,208,31,6,7,7,0,23,21,0
treva001,C,17,473,124,7,1,0,1,0,15,6,0
treva001,C,2,75,25,1,2,0,2,0,3,1,0
treva001,C,33,867,205,22,3,3,2,0,25,13,0
treva001,C,1,30,9,0,0,0,0,0,0,0,0
treva001,C,50,1302,359,28,5,2,4,0,31,20,0
treva001,C,37,999,211,22,9,1,3,0,19,13,0
treva001,C,103,2803,725,61,17,7,9,0,87,35,0
treva001,C,0,18,4,1,0,0,0,0,2,0,0
treva001,C,66,1851,399,60,5,5,5,0,67,38,0
treva001,C,50,1366,304,45,11,4,3,0,39,31,0
treva001,C,55,1562,360,24,9,5,3,0,71,13,0
treva001,C,24,720,163,11,2,2,4,0,14,7,0
trevj001,C,1,51,15,0,0,0,0,0,0,0,0
triag101,C,108,2798,642,55,8,9,21,28,22,20,3
triag101,C,52,1405,371,24,6,4,11,13,26,14,1
triag101,C,0,0,17,1,1,0,0,0,0,0,0
triag101,C,128,3373,698,61,10,11,12,24,24,25,4
triag101,C,77,1975,417,50,5,12,3,13,25,21,6
triag101,C,96,2564,516,45,6,5,13,20,24,17,0
triag101,C,0,6,0,0,0,0,0,0,0,0,0
triag101,C,61,1556,355,28,6,2,13,25,21,15,0
triag101,C,115,2902,597,63,13,5,28,29,33,27,2
triag101,C,29,733,127,13,3,3,6,5,8,8,1
triag101,C,19,509,124,5,4,0,3,9,9,5,0
triag101,C,24,591,144,10,4,2,7,8,12,9,0
triag101,C,90,2337,535,29,1,4,14,21,20,12,1
triag101,C,107,2849,580,64,5,13,7,25,21,42,0
trouq101,C,0,0,22,3,0,0,0,0,0,0,0
tucke001,C,15,393,75,6,2,0,1,0,14,4,0
tucke001,C,7,180,56,3,0,0,0,0,3,2,0
tucke001,C,1,30,7,1,0,0,0,0,1,1,0
tucke001,C,7,225,53,3,1,0,1,0,5,3,0
tupmm001,C,0,3,0,0,0,0,0,0,0,0,0
turnc001,C,3,66,16,0,0,0,0,0,1,0,0
turnc001,C,44,1168,268,29,1,5,2,0,34,12,0
turnc001,C,23,582,116,14,1,0,1,0,23,5,0
turnc001,C,6,185,50,3,2,0,0,0,5,2,0
turnc001,C,6,146,26,2,0,0,1,0,7,0,0
turnc001,C,23,679,171,5,0,0,2,0,19,3,0
turnc001,C,3,75,17,2,0,0,1,0,0,0,0
turnc001,C,1,12,2,2,0,0,0,0,0,1,0
turne101,C,0,0,101,11,3,3,2,0,0,0,0
turne101,C,0,0,0,0,0,0,0,0,0,0,0
turns002,C,18,532,165,10,2,1,1,0,11,3,0
turnt102,C,0,0,199,35,7,5,3,0,0,0,0
turnt102,C,0,0,166,21,4,3,5,0,0,0,0
turnt102,C,0,0,28,3,1,0,1,0,0,0,0
turnt102,C,0,0,110,13,4,0,2,0,0,0,0
turnt102,C,0,0,121,15,6,3,5,0,0,0,0
turnt102,C,0,0,186,34,5,5,9,0,0,0,0
ueckb101,C,62,1627,368,33,6,7,8,19,31,21,5
ueckb101,C,45,1183,240,29,4,1,4,17,32,12,3
ueckb101,C,48,1335,281,31,9,3,25,30,27,7,1
ueckb101,C,11,275,67,5,2,0,2,10,9,3,0
ueckb101,C,2,75,21,2,1,1,0,3,1,1,0
ueckb101,C,36,921,201,20,3,2,3,10,13,8,4
ueckb101,C,13,459,101,10,2,4,5,3,2,5,1
ulism101,C,0,0,4,1,2,0,0,0,0,0,0
unsea101,C,0,0,11,3,0,0,1,0,0,0,0
unsea101,C,0,0,0,0,0,0,0,0,0,0,0
unsea101,C,0,0,143,20,3,4,1,0,0,0,0
unsea101,C,0,0,207,30,11,5,3,0,0,0,0
urbal101,C,0,0,59,30,5,1,2,0,0,0,0
urbal101,C,0,0,12,5,0,0,0,0,0,0,0
valeb102,C,0,3,0,0,0,0,0,0,0,0,0
valej004,C,0,33,14,1,0,0,0,0,0,0,0
valej004,C,49,1415,341,19,1,4,8,0,40,5,0
valej004,C,1,45,11,2,0,0,0,0,1,2,0
valej004,C,6,203,67,5,0,0,1,0,1,0,0
valej004,C,33,917,212,13,0,1,1,0,16,7,0
valej004,C,59,1661,387,27,1,4,6,0,25,21,0
valej004,C,44,1229,305,31,4,2,1,0,27,12,0
valej004,C,58,1525,341,28,3,2,3,0,25,10,0
valej004,C,42,1211,281,17,5,0,7,0,34,10,0
valej004,C,32,938,244,20,7,1,2,0,10,8,0
valey001,C,2,84,24,2,0,0,1,0,2,1,0
valld001,C,7,215,56,5,0,0,2,0,4,3,0
valld001,C,24,635,156,5,3,1,2,0,17,5,0
