retroID,GS,InnOuts,PO,A,E,DP
lamaw101,0,0,17,38,4,2
lamba001,15,381,25,1,0,1
lambc001,3,99,2,6,0,0
lambc101,0,0,1,8,0,0
lambd001,30,981,70,106,9,36
lambg101,0,0,0,2,0,0
lambj001,449,12047,296,851,45,62
lambj002,27,389,1,14,0,0
lambj101,0,197,3,8,0,0
lambl101,0,0,48,62,6,3
lambm001,602,16233,1966,931,107,231
lambr101,31,1272,18,48,4,2
lamed001,21,343,2,10,1,0
lamob101,0,0,392,536,65,93
lampd001,163,5492,128,353,18,27
lampk101,7,294,28,3,0,0
lampt001,0,103,9,0,0,0
lanad101,0,0,4,32,1,3
lancg101,0,6,0,0,0,0
lancl001,39,2111,54,84,1,7
lancr001,11,309,90,4,1,10
landb001,2,1084,31,45,0,4
landb101,7,509,4,20,2,0
landc001,22,669,61,0,2,0
landd101,264,7509,623,20,12,4
landd103,0,0,1,0,0,0
landj101,0,0,5,8,1,0
landj102,0,0,0,3,0,1
landj103,1132,30694,2927,72,32,17
landk001,982,26642,2206,57,44,11
landk101,0,0,8,1,0,0
landl101,4,61,0,1,0,0
landr001,261,8102,583,852,38,176
landt001,207,6992,609,20,5,4
laned101,0,0,25,2,0,0
laneh101,0,0,7,4,1,0
lanej001,295,8509,659,15,9,5
lanej101,0,65,2,11,0,0
lanem101,45,1386,109,4,2,0
lanfw101,0,0,1,21,0,0
langc101,3,192,6,10,1,1
langd101,31,829,14,33,1,5
langd102,0,0,103,217,13,18
langm001,428,8888,127,493,39,33
langm002,0,42,0,2,0,0
langm101,0,0,0,0,0,0
langr001,196,4482,146,211,6,17
langr002,325,9567,851,17,5,11
langs101,0,0,278,6,7,2
lanih101,1059,28322,2041,3408,140,598
lanim101,0,0,78,324,17,25
lankf001,0,59,6,8,0,0
lankr001,1485,39309,3530,72,63,11
lannj001,148,2586,42,141,5,11
lannj101,0,0,73,212,15,19
lannt101,0,0,1,0,0,0
lansc001,1765,46342,2098,2847,153,311
lansg101,0,0,1,8,1,0
lansj101,7,200,80,4,1,10
lansm001,1060,27781,2079,2880,93,644
lapap102,17,979,29,108,7,8
lapia101,0,0,1,5,0,0
lapod001,227,4460,46,186,9,13
lapom001,246,6399,1838,112,14,162
lapor101,0,0,225,316,23,61
laraj001,0,19,0,0,0,0
laray001,0,17,0,0,0,0
larij001,35,960,172,36,4,22
larka001,15,317,8,12,0,1
larkb001,2056,52719,3154,5864,235,1093
larkg001,409,10696,2459,146,21,216
larkn101,508,12850,3733,335,36,349
larkp101,0,31,0,2,1,0
larks001,1,18,6,0,0,0
larks101,0,0,1,2,1,0
laroa001,1407,37328,12072,935,70,1249
laroa002,317,8325,252,704,43,87
larod101,15,3148,48,144,8,5
larog001,23,639,22,37,8,3
laroj101,0,6,0,1,0,0
larov101,1,36,1,5,1,0
larsb001,78,1979,81,130,11,17
larsd101,43,970,39,44,2,5
larsd102,150,4093,95,244,17,22
larss101,0,0,1,0,0,0
laruj001,4,189,34,9,1,1
larut101,40,1308,112,127,10,34
larya101,4,120,2,6,1,0
laryf101,292,6487,174,351,21,23
laryl101,0,0,2496,3540,286,652
lashf101,1,606,8,34,6,1
laskb001,117,2236,55,105,6,4
laslb101,0,0,0,0,0,0
lasot101,6,175,3,10,1,0
lassd101,3,81,9,0,0,0
lastt001,178,4655,235,376,17,84
lathb001,5,116,0,8,1,0
lathc001,49,1561,143,3,3,1
latmb101,134,3657,79,152,20,10
latom001,189,3460,90,134,4,8
laudt001,3,162,55,1,0,5
lauee001,23,336,1,21,0,0
laurr001,42,1157,103,9,1,1
lauzg101,14,340,5,21,0,1
lavac101,0,0,1364,1940,197,237
lavad101,0,0,1174,1753,188,277
lavam001,0,3,0,1,0,0
lavar001,2,75,25,3,0,0
laveg001,3,3255,48,181,14,11
law-d001,0,317,6,13,0,1
law-r001,564,15179,1446,27,21,10
law-r101,1,157,4,9,1,1
law-v001,1060,28404,1628,2497,123,383
law-v101,334,7296,213,453,19,41
lawig101,0,0,6,0,0,0
lawlt001,116,3589,244,320,13,61
lawrb001,152,2889,63,171,9,10
lawrb002,582,15301,616,1295,72,185
lawrb101,0,0,39,2,0,1
lawrb102,0,0,0,0,0,0
lawrb103,127,3121,84,185,13,17
lawrc001,2,236,4,6,0,1
lawrj001,44,1207,73,131,7,20
lawrs001,3,59,0,2,0,0
lawsr101,0,0,52,145,8,7
lawss101,0,48,0,2,0,0
lawtm001,3,98,9,0,2,0
lawtm002,1191,31384,2595,59,42,19
laxtb001,3,79,0,1,1,0
laxtb101,4,731,10,19,2,0
layat001,0,308,13,14,1,2
laydp101,0,0,69,3,2,0
laynh101,0,0,73,131,9,9
laynh102,0,0,0,0,1,0
laynt001,0,449,17,21,3,2
laytl101,0,0,38,1,2,0
lazad101,4,102,3,4,0,0
lazoj001,15,666,18,42,0,2
lazoj101,0,0,289,15,9,0
lazor001,0,17,0,0,0,0
lazzt101,0,0,3688,4944,314,873
lea-c001,144,2770,65,112,4,5
leacb001,0,61,2,2,0,0
leacf101,0,0,2189,94,52,51
leacj001,1,39,1,0,0,0
leacr001,337,9106,1668,126,15,123
leact001,21,2100,74,136,9,6
leagb001,0,1596,44,68,15,6
leakm001,264,4896,193,248,18,24
leall001,151,2838,61,120,3,8
learf102,0,0,141,66,8,11
leart001,224,4474,130,221,10,22
leath101,0,0,15,21,7,0
leatj001,0,50,0,2,0,0
leblw001,106,2216,34,96,2,5
lebob101,0,0,371,33,28,4
leclj001,0,355,6,10,2,2
lecrm001,61,1659,553,16,7,53
lecus001,10,962,29,35,0,5
ledea001,170,4926,416,521,27,141
leder001,467,12555,961,20,21,2
ledew001,40,1189,22,36,7,0
lee-b001,3,99,7,0,0,0
lee-b101,225,5832,83,415,28,24
lee-b103,0,0,163,662,58,37
lee-b104,7,1476,23,55,4,3
lee-c001,1994,50793,4987,294,63,195
lee-c002,0,3,0,0,0,0
lee-c003,324,6470,83,188,18,12
lee-c004,0,102,3,4,1,0
lee-c101,0,0,1380,62,36,71
lee-d001,8,226,15,0,0,0
lee-d002,1816,48482,14910,1367,98,1442
lee-d003,0,346,5,9,2,0
lee-d004,70,1866,554,28,2,68
lee-d101,0,0,528,662,88,138
lee-d102,97,2485,43,140,6,11
lee-h101,0,0,1706,49,54,12
lee-l101,375,9963,708,28,29,4
lee-m001,774,20920,1444,2232,87,446
lee-m002,0,382,3,16,1,3
lee-m101,0,526,16,45,3,1
lee-m102,4,105,1,10,0,0
lee-r101,0,0,0,0,0,0
lee-s001,0,35,0,2,0,0
lee-t001,6,135,36,7,0,1
lee-t002,970,26364,8239,587,31,772
lee-t101,0,0,67,428,38,21
lee-z001,2,38,0,0,1,0
leekg101,65,1746,84,169,14,18
leepd001,8,225,17,0,1,0
leesc001,2,54,1,2,0,0
lefea101,0,0,12,29,0,4
lefeb101,0,0,19,22,1,4
lefej001,268,7625,496,109,14,10
lefej101,799,21517,1608,2070,91,388
leffc001,45,3437,56,154,8,12
leflr101,1031,26823,2521,89,86,18
leflw101,0,0,2,0,0,0
leftp001,34,606,14,27,4,2
leggg001,3,114,7,17,1,4
lehej101,0,35,0,5,0,0
leher101,0,0,0,2,0,0
lehmk101,10,749,21,51,4,4
lehnp101,0,0,1266,35,24,17
lehrj001,11,445,11,30,0,2
lehrn101,0,0,1,7,1,0
leibc001,346,6924,151,465,25,25
leibh101,0,0,1719,63,47,33
leibn101,0,0,1258,93,54,25
leicj001,6,248,3,7,0,0
leife101,0,0,1,1,0,0
leifl101,0,0,1,31,0,1
leipd001,0,834,14,53,4,3
leipe101,0,0,27,45,6,8
leisj001,7,108,2,2,0,0
leita001,382,7173,57,286,14,25
leitm001,149,3553,62,156,15,13
leitm002,11,342,12,10,0,0
leius001,410,11316,393,868,53,107
lejaf101,4,135,43,3,2,5
lejod101,21,469,9,38,2,2
lemad001,882,23166,1609,2681,42,609
lemad101,103,2739,67,134,11,10
lemad102,249,5364,78,232,13,9
lemad103,6,324,3,20,3,1
lemaj001,897,23945,1555,2832,180,464
lemkm001,881,24036,1760,2671,73,513
lemob101,117,2604,298,713,33,80
lemoc001,1851,48845,4998,122,82,25
lemod101,19,299,7,12,0,2
lemoj101,891,22654,1799,58,76,30
lemom101,74,1611,47,88,9,2
lenhd101,15,486,1253,89,22,86
lennb102,18,499,25,2,3,2
lenne101,0,0,0,1,1,0
lennp001,41,1074,106,1,4,2
lentj101,48,1382,118,6,4,1
leona001,0,87,4,1,0,0
leona002,0,20,1,0,0,0
leond001,302,6561,135,292,24,28
leond002,0,55,3,1,0,0
leond003,0,608,8,15,2,1
leond101,29,1010,27,65,2,3
leond102,0,0,23,159,10,2
leond103,0,0,174,719,32,41
leone102,526,13938,1098,1554,71,379
leoni101,0,0,2,8,1,1
leonj001,1082,29064,2191,81,62,24
leonj002,50,1390,284,61,4,37
leonj003,29,750,28,49,9,2
leonj101,0,0,112,99,8,14
leonm001,71,1789,127,2,2,2
leonm101,13,931,18,52,5,2
leons001,0,3,0,0,0,0
leopr101,0,0,0,0,1,0
lepct101,428,11913,1181,1542,101,345
leppd102,19,594,52,37,6,11
lercg101,0,0,16,0,0,0
lercr001,164,3298,63,189,9,16
lerea001,11,184,6,14,0,1
leroc001,0,215,2,8,0,0
leroj001,0,6,0,0,0,0
lersb101,53,1711,34,82,7,7
leshb001,60,1730,186,14,5,6
leshd101,0,3,0,0,0,0
leskc001,11,2138,66,80,7,7
leslb001,0,217,3,11,1,0
leslr101,0,0,1579,67,19,115
lesls101,0,0,5523,366,63,429
lestj001,380,7098,131,240,18,16
letcc101,0,0,254,347,22,68
levaj101,5,31,8,1,0,1
leved101,0,0,28,152,9,6
leveh101,0,0,0,7,0,0
levej101,0,0,871,1291,149,254
levia001,7,1726,30,84,6,7
levra001,21,512,9,13,2,2
levsd101,0,0,17,106,8,10
levye101,0,0,189,13,4,12
lewad101,3,241,6,13,0,0
lewad102,0,0,0,0,0,0
lewia001,4,147,2,3,0,0
lewia101,3,144,12,0,1,0
lewib102,0,0,2,4,0,1
lewib103,0,0,1964,1481,205,156
lewic001,195,3645,42,84,14,5
lewid001,1024,28449,2778,42,16,14
lewid101,0,0,483,30,13,5
lewif001,356,9514,685,18,15,4
lewij001,1,77,1,3,1,0
lewij002,0,39,0,5,1,0
lewij003,0,594,14,22,1,1
lewij102,204,5484,402,20,10,5
lewim001,703,19194,1076,1927,104,355
lewir001,4,880,22,31,6,3
lewir002,0,71,1,4,0,0
lewis001,19,534,12,23,3,3
lewis002,5,85,3,3,0,0
ley-t101,0,27,1,3,1,0
leyrj001,247,6380,1110,198,29,103
lezcc101,28,806,77,3,4,0
lezcs001,1128,29968,2401,106,51,28
libea001,0,266,5,12,0,0
libka101,0,0,427,29,15,11
librf101,2,99,4,10,0,1
lidda001,47,1258,105,61,6,13
liddd101,39,897,23,64,5,4
lidgb001,1,1810,23,48,5,4
lidlc001,199,3968,99,239,8,17
liebd101,0,0,3,15,1,1
liebg102,0,0,0,6,2,0
liebj001,327,6594,169,269,20,12
liefj001,165,4373,706,71,15,70
lighp001,0,50,2,5,0,1
ligtk001,0,1172,8,28,6,2
lillb001,175,5285,472,279,26,63
lillb101,612,16672,1192,1825,114,320
lillb102,0,0,125,182,24,31
lilld001,52,1451,21,55,3,1
lillg101,0,0,13,25,2,2
lillt001,331,5948,67,214,17,5
lim-c001,0,15,0,0,0,0
limaj001,235,4703,114,179,9,18
limml101,73,1908,1047,96,14,117
lin-c001,3,120,6,0,0,0
lin-t001,28,991,34,83,5,18
linar001,102,2856,238,12,6,2
lincb001,22,667,28,34,0,3
lincm001,19,1129,23,61,4,5
linct001,270,5046,93,162,10,6
linda001,780,20447,4959,348,34,481
lindc103,0,0,2,4,0,0
lindc104,0,0,651,835,65,207
lindf001,565,14980,746,1468,46,336
lindf101,0,0,2177,1628,136,150
lindj001,141,3817,603,40,10,41
lindj002,993,26703,2183,3094,62,545
lindj003,2,36,8,1,0,2
lindj004,6,441,5,19,1,1
lindj005,0,21,0,1,1,0
lindj101,0,0,1801,104,42,30
lindj102,0,0,2,71,5,3
lindj103,10,380,34,43,4,6
lindl101,0,0,0,1,1,0
lindm001,0,1262,31,54,6,9
lindp101,32,3648,56,205,6,11
lindr001,0,45,2,0,0,0
linds001,0,18,1,1,0,0
lindt001,98,3106,254,3,6,0
lined101,0,506,9,39,4,5
lines001,6,1970,33,52,8,7
linic001,9,214,8,8,0,1
linke101,0,0,12,91,6,6
linkj001,0,26,0,1,0,0
lintd001,35,916,18,36,3,2
lintl101,163,4696,364,537,37,97
lintr101,4,211,8,14,3,0
linzf101,2,2450,51,236,9,17
linzp101,332,9192,586,895,65,148
lipea101,0,45,2,3,0,0
lipoj101,0,0,1359,2160,141,483
lipsn101,0,0,73,82,6,28
liraf001,79,1732,47,88,2,12
lirif001,300,5231,43,226,11,18
lirin001,524,14521,1079,1488,62,325
lirip001,0,70,1,3,0,0
lirir001,39,1069,81,3,4,0
lis-j101,205,5419,1395,104,17,117
liseh101,0,0,29,168,17,3
lisir101,3,135,9,0,0,0
liska101,0,0,27,137,2,7
listp001,444,11810,787,1153,54,249
litsj001,67,1253,52,79,6,7
littb001,242,6579,499,713,23,139
littc101,0,0,1,13,2,0
littd102,51,1447,39,77,11,4
littg001,166,5102,481,323,10,91
littj101,2,165,0,4,0,0
littj102,0,390,8,21,2,4
littj104,73,2001,158,206,19,44
littl101,5,216,11,0,0,0
littm001,51,1512,135,6,2,4
littm101,19,1596,31,51,7,3
litts001,0,14,1,1,0,1
littw001,0,307,4,18,0,2
littz001,2,61,0,6,0,0
litwd101,0,0,1942,99,39,11
liveb001,20,357,10,13,2,2
liveb101,0,0,13,37,3,2
livew101,0,0,0,1,0,0
livib001,10,184,4,15,0,0
livim101,0,0,100,5,1,11
livis001,316,8377,634,533,34,82
liz-r001,21,401,5,9,3,0
llenw101,76,2302,184,126,10,24
llewc101,0,0,0,0,0,0
lloyg001,0,1599,35,67,6,9
lloyk001,1,12,0,1,0,0
lo--c001,0,58,1,2,0,0
loaie001,333,6297,148,288,14,21
loaij001,4,74,2,2,0,2
loanb101,0,0,27,4,1,2
lobaj001,0,3,0,0,0,0
lobsk001,17,384,6,17,0,0
locat001,3,81,8,0,0,0
lockb101,23,1250,39,83,4,6
lockb102,0,2637,77,216,16,11
lockc101,0,9,0,1,0,0
lockd101,719,19820,1799,61,45,16
lockg101,114,2848,221,7,9,1
lockj001,117,2029,30,96,3,4
lockk001,488,13288,797,1400,50,292
lockr101,3,124,2,8,1,0
locks101,108,3793,70,123,10,11
locks102,3,126,4,0,0,0
lockw001,3,45,4,4,0,0
lockw101,519,14528,8417,592,124,694
lodid101,0,0,585,915,82,107
lodup001,81,2341,568,41,9,51
loe-k001,48,1707,38,95,16,4
loepg101,0,0,124,5,6,1
loesb101,93,2484,80,223,13,22
loewa001,36,745,25,26,4,0
loewc001,41,715,9,26,3,0
loftd101,0,0,133,5,2,2
loftf101,0,0,0,0,0,0
loftj001,6,162,9,14,2,3
loftk001,1977,51547,4856,142,79,35
logab001,0,1326,17,54,6,3
logab101,0,0,11,44,3,7
logaj101,1063,28477,2631,4447,257,902
logan001,238,6628,706,8,11,3
lohrb101,0,0,32,220,10,22
lohrj101,0,0,359,565,57,63
lohsk001,418,7604,207,320,7,14
loisa101,1,30,4,0,0,0
loisr001,3,672,12,34,4,2
lolim101,496,10915,100,448,38,16
lolir101,46,1248,78,3,4,0
lollr001,3,79,4,0,0,0
lolls101,23,561,184,17,1,19
lollt001,131,2718,29,128,2,9
lomad001,38,1046,95,8,2,2
lombg001,84,2388,220,5,5,0
lombl101,0,0,0,2,0,0
lombp001,8,160,13,1,2,0
lombs001,383,10091,737,1108,31,254
lombs002,168,4599,315,369,9,72
lombv101,0,0,36,197,6,12
lomok001,0,50,3,2,1,2
lonbj101,368,7394,189,268,22,18
lonej001,1263,34349,10607,768,75,938
longb001,3,174,4,4,0,0
longb002,52,1556,38,79,4,2
longd101,747,19935,6960,550,88,672
longe001,1457,38390,1083,2653,130,328
longj001,0,33,2,1,0,0
longj101,15,325,69,4,3,7
longr001,2,63,8,0,0,0
longt001,48,1204,82,5,3,1
longt002,748,20155,1646,30,35,5
longt101,0,0,0,0,0,0
lookd101,1,25,1,0,0,0
loonb001,2,38,0,2,0,0
loopa001,0,21,0,1,0,0
loopb001,97,3528,72,144,4,9
lopaa101,0,0,1,1,0,0
lopae101,42,917,100,468,19,30
lopas101,65,1554,454,30,6,38
lopea001,9,2730,37,97,12,6
lopea002,92,2524,43,106,10,6
lopea003,0,622,8,12,2,0
lopea004,0,7,1,0,0,0
lopea101,9,275,23,0,1,0
lopea102,0,0,10,11,1,3
lopec101,129,3734,315,18,7,5
loped001,1607,42096,3558,3931,177,822
lopef001,1060,28366,1524,2774,162,548
lopeh101,1161,31260,2024,1478,170,234
lopej001,0,6,1,0,0,1
lopej002,0,1602,60,134,10,11
lopej003,939,25023,1756,2463,97,518
lopej004,9,197,1,11,0,2
lopel001,8,228,79,7,2,8
lopel002,327,10434,672,1042,69,202
lopel003,34,903,80,59,5,9
lopem001,116,3224,251,341,20,81
lopem002,0,27,1,4,0,0
lopem101,93,1960,39,124,12,9
lopep001,13,361,27,32,1,13
lopep002,10,176,4,7,1,2
loper001,215,4052,91,171,11,12
loper002,0,11,2,0,0,1
loper003,46,841,12,25,0,1
loper101,1,21,2,0,1,0
lopew001,2,916,31,55,4,2
lopey001,0,27,1,1,0,0
lordc101,0,0,12,23,7,1
lorem001,1400,37162,3465,3490,92,871
lorem002,24,985,44,36,2,6
lorra001,26,525,10,16,2,1
loucs001,13,610,61,4,1,1
lougd001,192,5636,445,15,4,1
lougl101,0,16,0,0,1,0
lound101,2,39,2,4,0,0
loupa001,0,968,12,71,7,7
louxs001,13,432,15,23,1,2
lovel102,1,81,0,1,0,1
loves101,0,0,1,16,2,3
lovev001,0,14,0,0,0,0
lovij101,14,405,36,42,5,7
lovij102,201,5780,554,38,18,10
lovrp101,1,62,0,1,0,0
lovut001,176,5137,561,423,18,127
lowdg101,0,0,4,39,5,4
loweb001,36,966,63,57,1,19
lowed001,377,8014,221,453,17,28
lowed002,0,13,0,0,0,0
loweg101,0,0,0,0,0,0
lowej001,837,21937,1803,376,43,78
lowem001,1489,39101,1468,2725,104,340
lowem002,0,1157,14,28,5,1
lowes001,22,1320,27,67,4,3
lowet001,52,1724,128,6,5,2
lownt101,0,1800,74,198,11,16
lowrd001,0,15,6,2,0,0
lowrj001,986,26293,1276,2514,80,529
lowrn001,100,1856,31,83,6,3
lowrp101,21,669,2333,477,78,67
lowrs101,0,0,1,5,0,0
loynm001,16,334,10,11,4,0
lozaw001,33,884,26,61,7,7
lubrs101,51,1413,93,166,7,36
lubyh101,0,0,195,272,25,38
lucae001,120,3423,309,280,11,61
lucaf101,0,0,17,0,1,0
lucag001,18,2007,38,119,5,8
lucaj001,1,65,2,3,0,0
lucaj101,0,0,0,0,0,0
lucaj102,0,0,340,384,36,71
lucar101,0,0,3,22,1,2
lucar102,0,0,125,550,16,39
luccj001,26,390,2,28,2,3
lucef101,0,0,4,0,0,0
lucej101,0,0,9,14,5,2
lucil101,0,0,8,37,1,5
lucrj001,35,895,269,14,3,23
ludef101,0,0,1440,112,23,88
ludow101,0,0,1,2,0,0
ludwe001,12,223,6,8,2,2
ludwr001,885,23234,1682,39,12,10
luebc001,25,591,9,39,3,2
luebd101,0,40,1,0,0,0
luebl001,23,430,9,21,2,1
luebs101,24,618,10,33,6,2
luecr001,0,233,7,8,0,0
luekj001,0,263,4,7,0,0
luetl001,0,267,3,7,0,2
lugod001,26,678,37,44,3,6
lugoj001,1196,31845,2040,3284,184,670
lugor001,19,488,9,24,2,2
lugor002,0,400,12,17,0,0
lugos001,31,800,20,25,1,2
lukam001,0,109,1,1,1,0
lukem001,64,1741,189,23,1,10
lukoe101,0,0,346,11,4,4
lum-m101,811,23114,3721,179,39,196
lumer101,6,100,0,5,0,1
lumpj101,1219,32207,2715,3329,124,757
lunah001,181,5118,427,411,24,102
lunam101,1,2,0,0,0,0
lundd001,0,133,2,5,0,0
lundd101,0,0,7,37,1,1
lundd102,8,388,441,19,8,0
lundg101,13,386,16,41,7,9
lunth101,0,0,68,130,9,12
lupit101,0,0,5633,399,45,532
lupla101,291,7849,583,22,14,4
luplj001,41,1148,91,5,2,0
luqud101,0,0,185,762,42,35
lusas001,63,1882,148,1,6,0
luttl101,50,1288,92,128,15,24
lutzd001,17,502,74,4,1,4
lutzj101,0,0,76,4,0,9
lutzr101,0,0,710,1256,111,114
lutzz001,4,111,11,6,1,1
luulk001,5,129,8,12,1,4
luzig001,1249,31116,2120,105,57,26
lydys001,25,782,67,2,3,0
lylej001,116,2306,49,100,7,8
lylej101,0,0,0,0,0,0
lyles101,0,4170,54,198,21,12
lynca101,0,0,0,4,1,0
lyncd101,0,0,0,2,0,0
lynce001,119,2821,64,110,4,7
lyncj102,641,15649,955,44,37,12
lynnf001,1765,46578,4556,114,55,33
lynnj101,0,0,4,3,0,2
lynnl001,190,3403,59,109,10,9
lynnr101,0,0,10,29,2,2
lyona101,0,0,13,25,1,2
lyonb001,31,1025,88,118,2,28
lyonb002,5,144,44,6,1,4
lyonb003,21,2044,51,94,6,6
lyonc001,3,48,0,2,0,0
lyone101,0,0,19,28,0,7
lyong101,0,0,6,33,0,1
lyonh101,0,0,0,0,0,0
lyons001,523,15221,1477,727,67,170
lyont001,20,805,8,38,6,1
lyont102,0,0,219,943,51,57
lyont103,0,0,0,0,0,0
lysar001,5,769,36,28,2,3
lyttj101,166,4773,401,20,5,7
maasd101,91,2204,40,126,7,7
maask001,119,3232,1103,68,22,95
mabeb101,14,426,12,20,1,3
mabec001,0,5,0,0,0,0
mabrj001,813,22029,3793,433,54,293
maccf101,11,119,7,3,0,0
macdb101,0,0,5,16,1,1
macdh101,0,0,3,0,0,0
macdm001,3,1182,20,44,10,2
macdr001,0,703,12,26,1,0
macfd101,0,0,118,635,39,38
macha001,20,549,30,42,5,8
macha002,0,69,4,1,0,0
macha003,0,11,0,0,0,0
machc101,0,54,1,3,0,0
machd001,124,3412,240,337,11,84
machd101,14,406,24,32,3,6
machj001,0,441,8,11,1,1
machj002,0,575,9,41,4,4
machk101,90,2658,236,143,13,25
machm001,925,24505,840,2032,88,275
machm101,5,117,4,13,5,1
machr001,0,18,8,1,0,1
macid001,17,555,35,0,1,0
macij001,347,10067,587,603,37,78
mackf101,0,0,2,14,0,1
mackf102,0,0,488,14,7,5
mackj101,0,0,635,48,6,48
mackj102,1,62,0,4,0,0
mackk101,1,624,8,34,4,4
mackp101,397,10947,925,1303,86,308
mackq001,4,93,6,0,0,0
mackr001,573,15609,1023,455,43,77
mackr101,0,0,1897,2237,144,597
macks001,703,19202,1788,39,27,8
macks101,15,399,32,47,0,8
mackt001,1,7,0,0,0,0
maclb101,0,5,0,0,0,0
macle001,0,3,0,0,0,0
macll001,2,60,3,0,0,0
macom101,0,0,697,118,21,68
macph101,0,0,0,0,0,0
macpw101,0,0,3,5,1,0
macrm001,9,232,7,20,1,5
macrs001,0,94,2,1,0,0
macwk101,2,127,5,7,1,1
madda001,0,52,1,1,0,0
maddc101,0,0,106,7,3,0
madde101,730,20443,1704,481,54,56
maddg001,1566,41864,4449,94,78,21
maddg002,740,15025,546,1194,53,98
maddj101,4,99,3,7,1,0
maddm001,26,582,10,23,1,4
maddm002,48,2585,73,153,13,11
maddm003,3,64,1,2,2,0
madid101,0,0,4,30,3,2
madis001,24,712,45,47,1,8
madlb001,1650,42086,1694,3025,222,313
madra001,5,139,0,4,0,0
madrb001,12,277,2,14,0,1
madrs101,0,0,16,27,2,6
madrw001,1,146,4,4,0,1
madsr001,18,2609,42,103,2,6
maduc001,39,780,18,22,1,0
maedk001,77,1306,32,57,7,8
maesh101,1,24,0,1,0,0
magad001,1009,27173,4313,1383,99,401
magae001,0,9,0,1,0,0
magel101,0,0,213,226,27,15
mages101,0,0,102,4,1,1
magew001,263,7280,690,21,14,3
maggh101,0,0,24,13,2,1
magim001,6,266,2,9,0,1
magls101,114,2320,96,280,10,26
magnd001,0,10,0,0,0,0
magnj101,10,307,8,15,1,3
magnm001,19,1853,50,125,7,14
magnt001,0,44,2,3,0,0
magrc001,108,3295,264,4,4,0
magrj001,166,3290,62,191,15,9
magrp101,1,22,0,1,1,0
maguf101,0,0,1529,1960,103,426
maguj101,0,0,116,23,4,3
mahaa101,0,0,1380,102,12,120
mahaa102,148,2997,56,116,5,5
mahaj101,0,0,0,1,0,0
mahak001,4,121,10,0,0,0
mahar001,8,1836,35,56,7,3
mahar101,0,0,34,152,12,11
mahlg001,0,55,0,4,0,0
mahlm001,58,1218,13,48,4,7
mahlr001,271,5854,160,338,21,31
mahlt001,27,396,3,16,1,1
mahoa101,0,0,0,2,0,0
mahob101,0,0,4,12,1,2
mahoj001,8,210,54,3,1,6
mahoj101,56,1725,132,208,12,48
mahop001,63,2127,65,82,2,10
mahop002,250,4669,68,266,15,15
mahtm001,217,5915,513,10,6,5
maieb101,0,0,144,226,25,19
maiem001,256,7285,688,18,7,6
maile101,0,0,2,0,0,0
maill001,0,42,12,1,0,1
mailw101,0,0,20,92,6,2
mainj001,105,1779,29,61,3,4
mainj101,0,0,0,1,0,0
mains001,0,140,0,3,0,0
mainw102,0,0,11,25,4,0
mairo001,0,107,0,5,0,0
maisg101,0,0,309,14,6,2
majeg001,0,727,15,20,3,1
majeh101,36,1160,1015,1864,91,218
majev001,3,77,11,0,0,0
makik001,0,105,3,4,0,0
makof101,0,0,3,21,0,0
makot101,0,28,0,4,1,0
maksm001,7,189,43,10,0,6
malaj001,25,729,46,1,1,0
malaj101,0,0,56,7,0,2
malam001,0,108,2,9,1,2
maldc001,981,26676,1938,70,50,6
maldc002,0,153,3,5,2,1
maldm001,8,299,79,5,4,5
malej101,73,2007,717,52,5,58
malic101,0,0,1,0,0,0
malit101,0,0,15,28,9,2
malkb101,136,3998,350,477,19,106
mallb001,2,39,0,1,0,0
mallb002,0,15,0,2,0,0
mallb101,0,0,15,1,0,0
mallb102,0,0,3,21,4,2
mallj101,0,0,77,3,3,1
mallj102,0,0,1,0,0,0
mallj103,4,111,14,2,0,2
malll101,0,0,765,967,76,155
mallm001,8,254,21,26,0,5
mallm101,0,0,0,0,0,0
mallr001,1,161,2,4,1,0
malls101,30,901,96,3,3,0
malmh101,61,1658,155,181,5,42
maloc001,0,22,0,0,0,0
maloj102,262,5550,101,232,15,10
malol101,0,0,62,82,11,5
malom001,10,273,2,15,0,1
malop103,0,0,63,311,14,14
malos001,0,59,2,2,0,1
maltg101,0,0,11,54,2,4
malzf101,1353,35908,1308,2884,196,289
mamaa101,0,0,14,147,9,2
manas001,80,1392,17,36,3,0
manct001,256,6602,957,56,10,70
mandh101,0,0,1,9,0,0
manes001,0,741,25,48,4,6
manga101,242,6960,607,16,20,3
mangl101,0,0,9,77,3,8
mangm001,7,188,4,14,0,3
mangp101,246,6776,575,13,17,4
manic101,0,0,1,1,0,0
mankp101,209,5230,159,452,24,48
mannb001,0,25,0,1,0,0
mannc001,0,126,3,3,0,1
mannd001,2,20,0,1,0,0
mannd101,0,0,18,0,0,0
mannj001,0,95,0,3,0,0
mannj103,1,21,3,1,0,0
mannj104,0,0,1,2,0,0
mannl101,0,0,1186,74,35,10
mannr001,1353,36768,3831,71,58,13
manoj001,0,145,1,5,1,0
manor001,0,6,2,0,0,0
manrf001,371,9992,729,1104,53,262
mansj001,10,666,16,20,0,4
mantf101,667,18096,1308,1391,95,272
mantj001,180,5019,538,300,23,78
mantj002,0,8,0,1,0,0
mantm001,0,968,18,31,2,4
mantm101,1927,48597,6734,290,107,201
manub001,0,447,4,18,1,1
manuc101,64,1669,103,6,3,0
