retroID,GS,InnOuts,PO,A,E,DP,PB,WP,SB_A,CS_A,ZR,weight,height,debutYear,finalYear,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
parsd101,0,0,443,75,11,8,7,0,0,0,0,0.42623,0.55,1939,1943,0,1,0,1,108,295,321,10,52,43,7,0,2,15,1,0,20,39,0,0,6,0,10,0
partr101,0,0,1318,157,27,28,23,0,0,0,0,0.42623,0.35,1943,1948,0,1,0,1,367,1090,1245,89,273,225,41,5,2,114,2,3,132,120,0,4,19,0,35,0
pasej101,0,0,87,14,1,3,1,0,0,0,0,0.405738,0.35,1933,1934,0,1,0,1,32,70,79,7,18,14,4,0,0,4,2,0,8,8,0,0,1,0,0,0
paslk101,42,1071,196,20,3,0,3,0,29,7,0,0.446721,0.45,1974,1978,0,1,0,1,55,122,132,8,31,23,7,0,1,9,0,0,6,13,1,0,4,0,2,1
pattb101,0,0,4,3,0,1,1,0,0,0,0,0.42623,0.55,1935,1935,0,1,0,1,9,10,12,1,3,2,1,0,0,2,0,0,2,3,0,0,0,0,0,0
patth101,0,0,0,0,0,0,0,0,0,0,0,0.385246,0.4,1932,1932,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pattt101,0,15,4,2,0,1,0,1,1,1,0,0.446721,0.3,1957,1957,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paulj001,207,5758,1430,113,16,20,15,0,157,55,0,0.446721,0.5,1999,2007,0,1,0,1,321,713,797,92,174,127,35,2,10,73,13,5,59,169,0,3,17,5,13,1
paulr001,476,12975,3383,273,35,24,36,0,320,132,0,0.713115,0.6,2005,2012,0,1,0,1,573,1867,2032,181,508,381,93,1,33,216,4,2,145,328,15,5,3,12,69,1
pavld101,236,6369,1593,123,30,20,31,76,175,58,3,0.467213,0.4,1957,1971,0,1,0,1,536,1373,1546,163,349,222,73,8,46,193,5,2,148,237,26,8,6,11,38,1
pawet101,0,0,0,0,0,0,1,0,0,0,0,0.516393,0.35,1946,1946,1,0,0,1,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
peacj101,0,0,1863,220,36,37,29,0,0,0,0,0.364754,0.4,1937,1945,1,0,0,1,619,1734,1938,175,455,364,74,16,1,194,14,8,183,73,0,1,20,0,33,1
pecob001,0,3,0,0,0,0,0,0,0,0,0,0.487705,0.55,1986,1994,0,1,0,1,698,1527,1729,223,380,275,72,11,22,148,52,20,160,216,11,9,28,5,36,1
pedel101,0,0,26,5,0,1,0,0,0,0,0,0.557377,0.5,1953,1953,0,1,0,1,9,28,33,4,7,5,1,0,1,1,0,0,4,3,0,0,1,0,0,0
pedrj001,6,170,32,4,1,0,0,0,7,2,0,0.54918,0.4,1991,1992,0,1,0,1,14,23,26,2,5,3,1,1,0,3,0,0,3,6,0,0,0,0,0,1
pellk001,2,99,25,0,0,0,1,0,2,0,0,0.528689,0.5,2002,2004,0,1,0,1,99,202,227,27,52,37,9,2,4,19,2,1,17,68,1,7,0,1,5,1
penaa002,52,1408,384,39,3,5,7,0,37,19,0,0.610656,0.35,1998,2001,0,1,0,1,71,187,206,18,39,27,7,0,5,23,0,1,13,47,0,0,3,3,6,1
penab002,364,10163,2911,162,16,27,25,0,281,108,0,0.672131,0.3,2005,2016,0,0,0,1,638,1807,1950,136,468,350,93,2,23,164,6,7,105,214,6,7,11,20,56,1
penaf001,45,1416,400,18,2,1,3,0,20,6,0,0.631148,0.55,2014,2018,0,1,0,1,86,190,202,18,41,33,3,0,5,13,1,0,8,63,3,1,1,2,8,1
penat001,1779,47916,11212,1045,117,156,105,0,1224,656,0,0.405738,0.45,1980,1997,0,1,0,1,1988,6489,7073,667,1687,1255,298,27,107,708,80,63,455,846,72,23,68,38,234,1
perea002,0,6,1,0,0,0,0,0,0,0,0,0.590164,0.35,2013,2014,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
perec003,177,4698,1330,133,12,10,16,0,90,56,0,0.54918,0.45,2015,2018,0,1,0,1,212,618,670,47,133,91,31,0,11,58,4,0,34,125,0,2,12,4,17,1
peree002,400,10918,2789,201,26,34,24,0,265,110,0,0.405738,0.5,1995,2005,0,1,0,1,564,1525,1651,137,386,259,85,2,40,172,1,4,84,234,8,15,17,10,54,1
perem003,0,6,2,0,0,0,0,0,0,0,0,0.651639,0.6,2005,2005,0,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
perem005,22,555,175,18,0,0,0,0,12,5,0,0.42623,0.4,2018,2018,1,0,0,1,24,74,80,9,21,15,5,0,1,11,0,0,3,19,0,0,1,2,0,0
peren001,0,0,0,0,0,0,0,0,0,0,0,0.405738,0.45,1996,2007,0,0,0,1,1403,5127,5510,640,1370,1007,238,61,64,489,57,45,231,503,24,7,99,46,93,1
perer003,260,6839,2463,154,16,16,16,0,96,61,0,0.590164,0.4,2014,2018,0,1,0,1,295,818,963,92,168,103,41,3,21,99,1,1,108,275,1,3,26,8,25,0
peres002,856,22281,6216,499,36,43,29,0,341,186,0,0.672131,0.65,2011,2018,0,1,0,1,942,3537,3736,381,942,614,177,10,141,503,4,1,131,599,17,38,0,30,131,0
perkc101,0,0,3539,912,101,88,75,0,0,0,0,0.336066,0.35,1915,1934,0,1,0,1,1090,3348,3740,317,885,652,170,34,29,393,17,35,288,202,0,15,89,0,0,0
peteb103,0,0,0,0,0,0,0,0,0,0,0,0.446721,0.55,1942,1942,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
peteh101,49,1342,244,36,7,7,4,0,15,17,0,0.528689,0.45,1955,1959,0,1,0,1,66,161,185,17,44,32,8,1,3,21,0,1,17,17,3,1,5,1,8,1
petej102,0,0,234,48,17,3,6,0,0,0,0,0.47541,0.45,1915,1922,0,1,0,1,110,298,326,22,80,59,13,1,7,47,1,1,15,31,0,7,6,0,0,1
petrb001,143,3845,918,58,16,13,22,0,104,25,0,0.487705,0.45,1999,2003,0,1,0,1,240,669,764,114,172,103,37,5,27,94,5,6,78,177,5,6,3,8,11,1
petrg001,427,11452,2744,210,39,38,95,0,353,167,0,0.446721,0.55,1982,1993,1,0,0,1,809,1874,2131,184,501,385,83,9,24,192,8,6,216,263,17,10,16,15,62,0
pevem001,11,279,58,7,1,0,1,0,16,4,0,0.446721,0.5,1989,1989,1,0,0,1,13,41,42,2,9,7,1,1,0,3,0,0,0,8,0,0,1,0,1,1
pfeib101,2,66,8,2,1,1,3,0,2,2,0,0.42623,0.5,1969,1971,0,1,0,1,106,281,300,25,68,54,12,0,2,19,1,2,13,36,1,1,5,0,8,1
pfisg101,0,0,0,0,0,0,0,0,0,0,0,0.508197,0.45,1941,1941,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phegj001,226,5964,1674,151,15,13,32,0,109,54,0,0.631148,0.35,2013,2018,0,1,0,1,271,786,843,83,175,103,49,1,22,98,2,1,39,169,0,8,2,8,22,0
phelb101,0,0,2251,291,69,43,46,0,0,0,0,0.610656,0.55,1931,1942,1,0,0,1,726,2117,2306,239,657,441,143,19,54,345,9,4.5,160,157,0,13,16,0,64,1
phelj001,6,171,38,3,0,0,0,0,8,2,0,0.610656,0.6,2000,2008,0,1,0,1,465,1394,1552,198,380,236,74,6,64,244,2,2,116,397,6,36,0,6,42,1
phile102,0,0,989,129,23,23,14,0,0,0,0,0.418033,0.45,1924,1935,0,1,0,1,312,997,1121,82,236,162,54,6,14,126,3,1.5,104,115,0,5,15,0,0,1
philj003,234,6343,1589,93,10,12,9,0,179,47,0,0.42623,0.5,2001,2007,0,1,0,1,465,1382,1537,138,344,237,77,0,30,168,0,5,111,170,11,26,6,12,56,1
philk001,23,630,168,14,4,1,2,0,26,9,0,0.610656,0.5,2009,2011,1,0,0,1,41,94,103,10,18,10,6,0,2,12,0,0,8,23,1,1,0,0,3,1
philp001,50,1475,350,31,4,4,5,0,26,12,0,0.508197,0.4,2004,2010,0,1,0,1,91,221,238,27,58,44,10,1,3,26,0,0,11,26,1,1,3,2,5,1
piazm001,1607,40665,10844,733,124,88,102,0,1400,423,0,0.508197,0.6,1992,2007,0,1,0,1,1912,6911,7745,1048,2127,1348,344,8,427,1335,17,20,759,1113,146,30,0,45,229,1
piciv101,0,0,2846,631,101,56,73,0,0,0,0,0.364754,0.3,1916,1933,0,1,0,1,948,2605,3011,277,684,476,160,22,26,281,30,18.5,298,322,0,11,97,0,1,1
picku101,0,0,1,0,1,0,0,0,0,0,0,0.42623,0.35,1931,1932,0,1,0,1,235,798,880,95,205,144,41,9,11,92,6,8,72,124,0,1,9,0,0,0
piera001,1832,49006,12600,823,68,101,102,0,1081,350,0,0.713115,0.6,1998,2016,1,0,0,1,2059,7290,7813,807,2043,1424,407,24,188,909,15,23,308,895,68,129,28,58,241,1
pignj101,205,5665,1361,105,15,22,18,72,60,49,5,0.42623,0.35,1957,1962,0,1,0,1,307,689,809,81,161,116,25,4,16,62,8,4,94,116,7,8,16,2,9,1
pinam001,187,5050,1583,113,11,14,6,0,81,47,0,0.569672,0.45,2011,2018,0,1,0,1,243,723,794,90,190,128,40,2,20,83,4,1,52,158,3,10,2,7,24,1
pintj001,44,1156,285,12,7,1,4,0,26,5,0,0.610656,0.4,2013,2016,0,1,0,1,84,250,286,36,63,39,13,0,11,30,0,1,31,76,0,2,0,3,10,1
plase101,6,180,30,2,0,0,1,8,2,0,0,0.487705,0.35,1962,1963,0,1,0,1,17,35,36,3,7,6,0,0,1,5,0,0,1,8,0,0,0,0,0,1
plawk001,192,5295,1667,98,9,5,5,0,142,43,0,0.54918,0.55,2015,2018,0,1,0,1,237,703,804,68,153,104,33,2,14,75,1,1,76,175,10,18,2,5,19,1
plumb101,247,6966,1283,92,23,16,18,0,146,44,0,0.467213,0.5,1968,1978,0,1,0,1,367,892,1007,72,168,116,37,1,14,82,4,3,95,191,10,4,6,10,22,1
pocob001,342,9191,1938,221,39,21,53,0,387,134,0,0.405738,0.35,1975,1984,0,0,0,1,596,1457,1674,132,374,280,71,2,21,172,6,8,182,109,33,6,16,13,51,1
polah101,0,0,191,13,9,2,2,0,0,0,0,0.446721,0.4,1943,1948,1,0,0,1,83,211,218,8,39,28,10,1,0,19,0,0,6,16,0,0,1,0,5,1
portd001,1430,37825,6756,754,134,104,132,0,902,553,0,0.479508,0.45,1971,1987,1,0,0,1,1782,5539,6570,765,1369,896,237,48,188,826,39,37,905,1025,106,45,18,63,102,1
portj101,66,1790,339,38,4,7,22,17,30,21,1,0.42623,0.55,1952,1959,0,1,0,1,229,544,608,58,124,93,22,1,8,62,4,0,53,96,2,4,4,3,13,1
posaj001,1450,38631,10016,696,90,81,142,0,984,387,0,0.569672,0.55,1995,2011,0,0,0,1,1829,6092,7150,900,1664,1000,379,10,275,1065,20,21,936,1453,78,74,1,47,186,0
poseb001,865,22660,6704,463,39,47,24,0,440,218,0,0.54918,0.5,2009,2018,0,1,0,1,1144,4170,4708,552,1276,888,246,9,133,635,23,9,450,563,61,38,0,50,130,1
powel001,89,2443,649,36,11,7,3,0,44,29,0,0.77459,0.6,2009,2011,0,0,0,1,123,363,406,42,75,51,14,0,10,45,1,0,40,97,0,0,1,2,9,0
powep102,1,72,18,3,1,1,1,0,4,3,0,0.446721,0.4,1971,1975,0,1,0,1,30,42,47,9,7,5,1,0,1,2,0,0,4,15,0,0,1,0,2,1
pramj101,0,0,658,71,20,9,20,0,0,0,0,0.54918,0.55,1949,1952,0,1,0,1,185,526,563,29,141,108,17,3,13,59,0,0,31,41,0,1,5,0,16,1
pratt001,415,11839,3111,158,23,33,38,0,256,94,0,0.487705,0.6,1992,2006,0,1,0,1,662,1612,1869,194,404,268,84,3,49,224,6,2,208,454,16,28,7,14,38,1
pricj102,156,4136,1064,55,17,10,13,38,98,31,0,0.47541,0.45,1967,1971,0,1,0,1,261,602,676,58,129,89,22,0,18,71,0,0,62,70,4,2,3,7,23,0
print001,332,9600,2267,214,19,25,26,0,228,118,0,0.446721,0.4,1987,2003,0,1,0,1,519,1190,1357,113,248,154,66,4,24,140,9,8,105,252,6,29,21,12,36,1
pruej101,0,0,19,2,0,1,0,0,0,0,0,0.418033,0.35,1944,1945,0,1,0,1,9,13,16,2,3,3,0,0,0,0,0,1,2,2,0,1,0,0,1,0
pruir101,48,1495,256,30,4,6,3,0,67,17,0,0.446721,0.45,1975,1983,0,1,0,1,341,795,905,88,214,170,28,4,12,92,8,7,94,90,7,2,7,7,26,1
pujol001,250,6734,1450,151,21,11,63,0,262,76,0,0.405738,0.55,1977,1985,0,1,0,1,316,850,922,50,164,125,27,6,6,81,1,3,52,164,11,2,12,6,26,1
putme101,5,240,44,4,0,0,2,0,5,2,0,0.467213,0.5,1976,1979,0,1,0,1,43,71,79,6,17,12,3,0,2,7,0,1,8,18,0,0,0,0,3,1
pybuj101,0,3,0,0,0,0,0,0,0,0,0,0.467213,0.45,1955,1957,0,1,0,1,158,294,333,36,56,43,5,5,3,20,6,2,34,56,0,1,2,2,9,0
pytlf101,0,0,2958,395,29,64,25,0,0,0,0,0.344262,0.2,1932,1946,0,1,0,1,795,2399,2713,316,677,534,100,36,7,272,56,29,247,97,0,24,43,0,13,0
quinh001,393,10323,2835,244,30,36,21,0,192,95,0,0.569672,0.35,2003,2014,0,1,0,1,471,1346,1423,95,315,232,61,2,20,127,1,3,47,294,9,15,11,4,47,1
quirg001,90,2534,575,46,6,7,10,0,65,23,0,0.569672,0.5,2004,2014,0,1,0,1,148,346,379,24,69,48,18,0,3,34,1,0,22,85,1,5,4,2,8,1
quirj001,398,10943,2344,235,48,26,36,0,322,174,0,0.467213,0.65,1975,1992,1,0,0,1,984,2266,2507,193,544,394,100,7,43,247,5,16,177,435,17,18,25,21,57,1
rabbj001,31,827,184,14,7,2,2,0,39,8,0,0.42623,0.5,1982,1988,0,1,0,1,108,204,224,22,46,29,12,1,4,27,2,1,19,53,1,0,1,0,4,1
rabem001,72,1972,425,32,6,6,6,0,42,16,0,0.508197,0.5,2006,2008,0,0,0,1,86,278,308,23,65,48,11,2,4,28,0,1,14,67,0,6,6,4,5,1
raded101,638,17454,3391,285,63,41,49,0,443,195,0,0.364754,0.4,1971,1980,1,0,0,1,846,2405,2702,254,619,470,107,12,30,235,8,4,245,180,64,11,19,22,79,1
ramim003,30,808,210,12,3,2,2,0,36,8,0,0.590164,0.4,2008,2010,0,1,0,1,45,115,140,16,25,17,4,0,4,17,0,0,18,37,0,5,0,2,3,0
ramoj001,5,123,23,1,0,0,1,0,3,0,0,0.467213,0.45,1991,1991,0,1,0,1,10,26,29,4,8,7,1,0,0,3,0,0,1,3,0,0,0,2,1,0
ramor001,66,1889,390,50,9,3,5,0,71,39,0,0.467213,0.4,1978,1984,0,1,0,1,103,232,257,20,44,32,7,1,4,17,0,0,22,38,2,1,1,1,9,1
ramow001,708,18816,5572,395,37,24,41,0,266,123,0,0.692623,0.5,2010,2018,0,1,0,1,760,2726,2941,282,745,513,121,2,109,426,0,3,182,502,21,5,4,24,115,1
randd101,37,1042,237,19,6,5,4,3,10,4,0,0.446721,0.55,1953,1957,0,1,0,1,72,146,167,11,35,29,3,1,2,13,0,1,14,31,1,0,5,2,0,1
randl101,0,18,1,1,0,0,0,0,3,1,0,0.381148,0.35,1971,1982,0,0,0,1,1138,3950,4427,488,1016,804,145,40,27,322,156,112,372,505,27,15,62,28,72,1
ranem101,112,3143,686,67,14,8,28,42,72,27,3,0.385246,0.4,1962,1969,1,0,0,1,269,594,652,68,147,110,20,9,8,54,3,3,42,120,9,6,5,5,13,1
ransj101,22,606,131,16,3,1,0,0,36,6,0,0.446721,0.4,1981,1983,0,1,0,1,26,79,91,10,15,13,1,0,1,6,0,0,11,15,1,0,0,1,5,1
rarib101,0,0,390,101,10,8,5,0,0,0,0,0.377049,0.35,1909,1920,0,1,0,1,113,319,350,25,72,59,9,3,1,34,6,2,22,19,0,1,8,0,0,1
ratlp101,76,1935,384,29,7,6,3,2,34,13,0,0.467213,0.55,1963,1972,1,0,0,1,145,297,336,28,61,37,10,2,12,42,0,0,28,119,5,9,1,1,2,0
