,retroID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
7657,lawrj101,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7658,lawrs001,7,6,0,0,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
7659,lawsr101,209,283,26,49,5,3,0,17,0,0.0,12,57,0.0,1,14,0.0,0.0,0
7660,lawss101,13,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7661,lawtm001,10,14,1,3,0,0,0,0,1,0.0,0,3,0.0,0,0,0.0,1.0,0
7662,lawtm002,1334,4763,756,1273,267,17,138,631,165,66.0,681,613,34.0,94,2,30.0,113.0,1
7663,laxtb001,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7664,laxtb101,121,5,0,1,0,0,0,0,0,0.0,1,3,0.0,0,0,0.0,0.0,1
7665,layat001,79,6,0,0,0,0,0,0,0,0.0,0,3,0.0,0,1,0.0,0.0,1
7666,laydp101,41,104,11,26,2,1,0,4,4,2.0,6,10,0.0,1,0,0.0,2.0,0
7667,laynh101,107,284,37,75,9,4,1,28,3,2.0,20,22,0.0,4,2,0.0,11.0,0
7668,laynh102,11,6,3,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,1
7669,laynt001,216,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7670,laytl101,63,91,14,21,4,4,2,12,1,0.5,6,21,0.0,1,0,0.0,2.0,1
7671,lazad101,17,6,0,0,0,0,0,1,0,0.0,1,4,0.0,0,1,0.0,1.0,0
7672,lazoj001,69,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7673,lazoj101,224,596,57,157,30,4,6,62,9,8.0,43,53,0.0,0,5,0.0,9.0,0
7674,lazor001,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7675,lazzt101,1740,6297,986,1840,334,115,178,1191,148,79.5,869,864,0.0,21,116,0.0,8.0,1
7676,lea-c001,152,259,11,29,2,1,0,6,0,0.0,10,93,0.0,0,29,1.0,10.0,1
7677,leacb001,38,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7678,leacf101,991,3733,543,1147,196,53,72,509,32,19.0,163,189,0.0,27,73,0.0,0.0,1
7679,leacj001,8,10,0,1,0,0,0,1,0,0.0,2,3,0.0,0,0,0.0,0.0,1
7680,leacr001,799,1719,205,460,100,10,18,183,8,8.0,176,217,20.0,6,9,14.0,42.0,1
7681,leact001,376,72,4,7,2,0,0,3,0,0.0,5,39,0.0,0,6,0.0,0.0,1
7682,leagb001,498,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,1
7683,leakm001,306,464,46,92,18,1,6,31,0,0.0,15,185,0.0,2,44,0.0,11.0,1
7684,leall001,165,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7685,learf102,71,163,20,39,3,2,2,18,2,3.0,16,26,0.0,2,4,0.0,0.0,1
7686,leart001,293,163,9,36,6,0,1,19,1,1.0,5,57,0.0,1,28,1.0,1.0,1
7687,leath101,9,23,3,7,1,0,1,1,1,0.0,1,1,0.0,0,1,0.0,0.0,1
7688,leatj001,24,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7689,leblw001,209,120,6,30,1,0,0,3,0,0.0,3,31,0.0,1,16,0.0,1.0,1
7690,lebob101,280,788,100,217,27,11,11,69,15,16.0,79,125,0.0,5,28,0.0,0.0,1
7691,leclj001,118,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7692,lecrm001,476,1388,146,361,68,1,60,218,0,4.0,123,332,6.0,17,1,10.0,36.0,1
7693,lecus001,250,22,2,2,2,0,0,0,0,0.0,1,8,0.0,1,2,0.0,0.0,1
7694,ledea001,284,754,94,223,38,4,2,76,11,8.0,44,111,3.0,6,6,3.0,26.0,1
7695,leder001,855,2030,290,494,120,17,63,318,29,15.0,244,495,18.0,10,4,19.0,44.0,1
7696,ledew001,192,12,2,0,0,0,0,0,0,0.0,1,6,0.0,0,2,0.0,0.0,1
7697,lee-b001,8,17,0,3,0,0,0,2,0,0.0,1,8,0.0,0,0,0.0,0.0,1
7698,lee-b101,419,197,12,41,3,1,2,10,0,0.0,1,63,0.0,0,10,0.0,1.0,1
7699,lee-b103,467,980,59,165,15,2,5,71,1,0.5,42,177,0.0,2,74,0.0,20.0,1
7700,lee-b104,269,67,4,7,0,0,1,4,0,0.0,4,42,0.0,1,7,0.0,0.0,1
7701,lee-c001,2099,7983,1125,2273,469,19,358,1363,125,47.0,655,984,60.0,47,3,98.0,206.0,1
7702,lee-c002,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7703,lee-c003,337,291,18,51,7,1,2,19,2,2.0,5,110,0.0,0,24,1.0,3.0,1
7704,lee-c004,47,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7705,lee-c101,521,1583,216,475,87,28,38,216,14,12.0,104,186,0.0,1,30,0.0,0.0,1
7706,lee-d001,15,33,3,5,1,0,0,4,0,0.0,1,4,0.0,0,0,0.0,0.0,0
7707,lee-d002,1942,6962,1081,1959,432,30,331,1078,104,48.0,874,1622,72.0,70,2,55.0,199.0,1
7708,lee-d003,96,6,1,1,0,0,0,0,0,0.0,0,3,0.0,0,0,0.0,0.0,1
7709,lee-d004,104,292,33,74,9,0,14,49,0,0.0,20,74,2.0,5,0,0.0,8.0,0
7710,lee-d101,253,732,80,163,20,9,0,60,12,8.0,88,70,0.0,6,26,0.0,0.0,0
7711,lee-d102,244,226,12,37,6,0,1,13,0,0.0,6,80,0.0,0,14,1.0,2.0,1
7712,lee-h101,752,2750,316,755,144,40,33,323,15,7.5,203,225,0.0,9,35,0.0,56.0,1
7713,lee-l101,614,1617,173,404,83,13,31,152,19,14.0,133,315,19.0,6,3,10.0,37.0,1
7714,lee-m001,922,2693,304,686,88,20,19,249,31,20.0,201,531,5.0,4,43,19.0,67.0,1
7715,lee-m002,116,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7716,lee-m101,118,13,0,3,0,0,0,0,0,0.0,1,6,0.0,0,2,0.0,0.0,1
7717,lee-m102,13,7,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0
7718,lee-r101,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
7719,lee-s001,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7720,lee-t001,15,25,1,4,1,0,0,3,0,0.0,2,4,0.0,0,0,1.0,1.0,1
7721,lee-t002,1099,3740,476,958,191,16,115,488,59,20.0,457,704,35.0,9,2,25.0,92.0,1
7722,lee-t101,375,835,63,167,24,4,4,66,0,0.0,27,208,0.0,1,22,0.0,23.0,1
7723,lee-z001,4,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7724,leekg101,77,249,23,55,12,1,6,25,0,1.0,9,67,0.0,2,3,0.0,8.0,0
7725,leepd001,19,40,2,3,0,0,0,4,0,0.0,1,4,0.0,0,0,0.0,0.0,0
7726,leesc001,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7727,leesg101,20,42,3,9,2,0,0,4,0,1.0,0,3,0.0,0,1,0.0,0.0,0
7728,lefea101,17,27,5,4,0,1,0,0,0,0.0,0,13,0.0,0,0,0.0,0.0,1
7729,lefeb101,75,87,8,24,5,2,1,11,0,0.0,15,11,0.0,0,0,0.0,2.0,0
7730,lefej001,447,1091,139,281,52,13,31,130,11,9.0,139,204,22.0,8,8,7.0,37.0,1
7731,lefej101,922,3014,313,756,126,18,74,404,8,15.0,322,447,52.0,13,39,29.0,64.0,1
7732,leffc001,697,132,4,16,2,0,1,3,0,0.0,1,64,0.0,0,14,0.0,0.0,1
7733,leflr101,1099,4458,731,1283,172,57,59,353,455,142.0,363,888,15.0,17,14,20.0,73.0,1
7734,leflw101,6,9,0,5,3,0,0,4,0,0.0,0,1,0.0,0,0,0.0,0.0,1
7735,leftp001,34,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7736,legel101,68,124,13,25,3,0,0,8,2,1.0,5,22,0.0,0,0,0.0,0.0,1
7737,leggg001,14,22,3,9,1,0,0,1,0,0.0,0,3,0.0,0,0,0.0,0.0,1
7738,lehej101,8,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7739,leher101,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7740,lehmk101,138,56,5,9,2,0,0,5,0,0.0,6,7,0.0,0,0,1.0,1.0,1
7741,lehnp101,540,1768,175,455,80,21,22,197,6,11.0,127,118,0.0,4,33,0.0,56.0,0
7742,lehrj001,77,25,1,2,1,0,0,1,0,0.0,1,10,0.0,0,5,0.0,1.0,1
7743,lehrn101,4,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7744,leibc001,394,267,7,32,3,2,0,14,0,0.0,13,72,0.0,0,33,2.0,3.0,1
7745,leibh101,813,2805,410,808,137,24,101,518,5,2.5,274,319,0.0,21,40,0.0,78.0,1
7746,leibn101,681,2248,396,628,88,21,3,152,53,48.5,313,136,0.0,11,65,0.0,0.0,0
7747,leicj001,48,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1
7748,leife101,9,10,0,3,0,0,0,1,0,0.0,0,4,0.0,0,0,0.0,0.0,0
7749,leifl101,23,32,1,3,0,0,0,0,0,0.0,1,7,0.0,0,0,0.0,0.0,0
7750,leipd001,264,4,0,1,0,0,0,1,0,0.0,0,2,0.0,0,0,0.0,0.0,1
7751,leipe101,30,62,7,17,1,2,0,5,1,1.5,3,6,0.0,0,1,0.0,4.0,1
7752,leisj001,10,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7753,leita001,419,530,15,45,7,1,0,16,0,0.0,35,290,0.0,0,48,0.0,10.0,1
7754,leitm001,335,188,8,21,1,0,0,14,0,0.0,9,102,0.0,0,28,0.0,3.0,1
7755,leitm002,47,28,0,2,0,0,0,0,0,0.0,0,14,0.0,0,1,0.0,1.0,1
7756,leius001,557,1536,214,375,63,10,28,172,16,15.0,161,236,4.0,5,13,12.0,44.0,0
7757,lejaf101,26,23,3,1,0,0,0,0,0,0.0,1,8,0.0,0,1,0.0,1.0,0
7758,lejod101,34,78,2,20,2,0,0,7,0,1.0,5,13,0.0,0,0,0.0,1.0,1
7759,lemad001,955,3445,501,1026,163,31,49,349,75,39.0,278,577,20.0,15,34,27.0,113.0,1
7760,lemad101,185,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7761,lemad102,357,552,25,72,7,1,4,36,0,0.0,32,192,0.0,1,47,6.0,5.0,1
7762,lemad103,45,28,2,2,0,0,0,1,0,0.0,3,15,0.0,0,1,0.0,0.0,1
7763,lemaj001,1039,3191,320,709,109,19,22,229,94,51.0,241,564,37.0,7,57,19.0,52.0,1
7764,lembs101,7,11,0,2,0,0,0,1,0,0.0,1,1,0.0,0,0,0.0,1.0,1
7765,lemkm001,1069,3230,349,795,125,15,32,270,11,19.0,348,341,48.0,0,56,30.0,94.0,1
7766,lemob101,615,1183,148,274,54,9,37,147,2,1.0,93,241,0.0,2,49,3.0,9.0,0
7767,lemoc001,1988,6868,973,1875,396,61,215,884,58,76.0,749,1024,46.0,151,50,54.0,174.0,0
7768,lemod101,36,26,1,3,0,0,0,2,0,0.0,1,17,0.0,0,2,0.0,1.0,1
7769,lemoj101,1010,3445,446,901,121,35,164,529,13,18.0,363,787,19.0,18,6,38.0,73.0,1
7770,lemom101,90,141,5,17,1,1,0,4,0,0.0,5,50,0.0,1,12,0.0,2.0,1
7771,lenhd101,481,1481,192,401,64,9,61,239,6,7.0,214,235,0.0,6,18,1.0,32.0,0
7772,lennb102,38,79,5,13,2,0,1,4,0,0.0,5,26,1.0,0,0,1.0,0.0,1
7773,lenne101,5,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
7774,lennp001,91,189,25,50,14,1,2,22,0,1.0,27,59,0.0,1,0,0.0,3.0,0
7775,lentj101,95,205,23,54,9,1,1,20,3,2.0,31,38,1.0,3,4,0.0,3.0,1
7776,leona001,21,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7777,leona002,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7778,leond001,313,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7779,leond002,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7780,leond003,190,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7781,leond101,125,77,6,12,2,0,0,2,0,0.0,5,32,0.0,0,11,0.0,3.0,0
7782,leond102,120,279,18,51,7,0,0,22,0,0.0,18,40,0.0,0,16,0.0,0.0,0
7783,leond103,640,1054,53,177,18,4,0,69,1,0.0,20,183,0.0,2,85,0.0,27.0,1
7784,leone102,601,1862,165,440,51,10,24,159,7,16.0,156,358,11.0,7,55,12.0,54.0,0
7785,leoni101,14,9,0,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0.0,1.0,1
7786,leonj001,1415,5045,614,1342,223,37,144,723,163,61.0,342,1000,41.0,23,8,58.0,146.0,1
7787,leonj002,88,209,18,47,5,0,5,18,1,0.0,8,57,0.0,3,0,1.0,9.0,0
7788,leonj003,32,103,15,22,5,0,6,13,1,0.0,9,32,0.0,3,1,0.0,0.0,1
7789,leonj101,72,198,26,51,8,3,2,20,3,1.5,20,28,0.0,1,1,0.0,0.0,0
7790,leonm001,168,321,37,73,18,2,8,41,0,2.0,42,75,2.0,4,1,6.0,6.0,1
7791,leonm101,169,52,4,13,0,0,0,5,1,0.0,1,4,0.0,0,6,2.0,1.0,1
7792,leons001,327,997,115,225,48,2,20,104,1,1.0,80,275,3.0,10,14,6.0,21.0,1
7793,leopr101,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7794,leovj101,1,2,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0
7795,lepct101,729,2092,233,512,91,11,69,251,11,15.0,209,471,7.0,19,14,10.0,44.0,1
7796,leppd101,190,532,46,122,22,2,15,59,0,1.0,44,93,5.0,2,4,3.0,23.0,1
7797,leppd102,40,70,6,8,0,1,0,2,1,1.0,9,10,0.0,0,1,1.0,3.0,0
7798,lercg101,36,49,3,10,2,0,1,5,1,0.0,12,16,0.0,0,0,0.0,1.0,1
7799,lercr001,262,267,27,55,12,1,4,23,0,1.0,19,44,0.0,0,12,2.0,8.0,1
7800,lerea001,20,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0,1,0.0,0.0,1
7801,leriw101,201,512,56,126,29,4,8,51,0,0.0,94,66,0.0,5,14,0.0,0.0,1
7802,leroc001,65,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7803,leroj001,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7804,lersb101,177,133,9,15,1,0,0,3,0,0.0,11,56,0.0,1,11,1.0,1.0,1
7805,lerus001,9,15,1,2,0,0,0,0,0,0.0,0,6,0.0,0,0,0.0,1.0,1
7806,leshb001,108,263,31,59,10,2,9,38,5,1.0,19,65,0.0,1,1,4.0,8.0,0
7807,leshd101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7808,leskc001,603,39,4,7,3,0,1,7,0,0.0,1,17,0.0,0,5,0.0,1.0,1
7809,leslb001,54,3,0,1,0,0,0,1,0,0.0,0,0,0.0,0,1,0.0,0.0,1
7810,leslr101,153,537,46,144,24,2,6,54,3,7.0,41,52,0.0,0,17,0.0,0.0,1
7811,lesls101,822,2460,311,749,123,28,36,389,14,7.0,216,118,0.0,23,12,0.0,68.0,1
7812,lestj001,384,270,18,25,6,0,2,22,1,0.0,14,118,0.0,0,33,2.0,5.0,1
7813,letcc101,136,461,32,108,10,0,1,37,0,0.0,35,31,0.0,2,6,0.0,14.0,1
7814,levaj101,25,35,5,10,0,0,1,5,0,0.0,0,2,0.0,0,0,0.0,1.0,1
7815,leved101,122,214,20,50,12,1,0,19,0,0.0,14,67,0.0,1,10,0.0,0.0,1
7816,leveh101,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7817,levej101,440,1632,162,375,61,14,11,140,23,18.0,85,201,0.0,9,25,0.0,0.0,0
7818,levia001,416,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7819,levij001,319,654,66,167,23,1,3,60,2,0.0,76,66,2.0,6,10,6.0,18.0,1
7820,levra001,56,38,1,2,0,0,0,1,0,0.0,1,17,0.0,0,6,1.0,0.0,1
7821,levsd101,80,135,13,24,3,0,0,9,0,0.0,5,37,0.0,0,7,0.0,0.0,0
7822,levye101,54,195,17,42,11,2,4,32,2,1.0,10,24,0.0,0,4,0.0,4.0,1
7823,lewad101,34,13,1,1,0,0,0,1,0,0.0,0,10,0.0,0,1,0.0,0.0,1
7824,lewad102,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7825,lewia001,17,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7826,lewia101,156,29,47,6,1,0,1,3,44,17.0,1,4,0.0,0,1,0.0,0.0,0
7827,lewib101,50,101,20,33,3,0,1,11,0,0.0,15,11,0.0,0,1,0.0,0.0,1
7828,lewib102,12,5,0,0,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
7829,lewib103,1349,5261,830,1563,249,93,71,607,83,59.0,573,303,0.0,20,83,0.0,69.0,0
7830,lewic001,233,27,1,7,1,0,0,5,0,0.0,0,11,0.0,0,1,0.0,0.0,0
7831,lewid001,1354,4081,607,1021,137,37,27,342,247,107.0,403,514,1.0,48,101,19.0,58.0,1
7832,lewid101,275,1026,112,270,35,6,11,164,11,13.0,49,84,0.0,3,45,0.0,0.0,0
7833,lewif001,535,1562,261,415,91,21,27,136,53,23.0,170,390,10.0,21,3,7.0,23.0,1
7834,lewij001,11,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7835,lewij002,12,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
7836,lewij003,161,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7837,lewij102,266,771,97,175,24,6,22,74,8,9.0,95,194,5.0,3,4,3.0,10.0,1
7838,lewim001,902,2795,320,736,155,13,48,306,29,18.0,196,511,8.0,16,16,28.0,79.0,1
7839,lewir001,217,10,1,2,0,0,0,1,0,0.0,2,3,0.0,0,1,0.0,0.0,1
7840,lewir002,20,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7841,lewis001,74,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7842,lewis002,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7843,ley-t101,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7844,leyrj001,903,2527,325,667,107,2,90,387,7,7.0,337,581,16.0,65,8,24.0,79.0,1
7845,lezcc101,49,102,16,19,4,1,3,14,1,2.0,11,33,0.0,1,2,2.0,3.0,1
7846,lezcs001,1291,4134,560,1122,184,34,148,591,37,31.0,576,768,37.0,19,39,46.0,96.0,1
7847,libea001,118,3,1,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
7848,libka101,254,880,73,236,45,6,9,95,6,3.0,77,112,0.0,3,8,0.0,23.0,1
7849,librf101,10,10,1,1,1,0,0,1,0,0.0,1,2,0.0,0,0,0.0,0.0,1
7850,lickj101,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7851,lidda001,61,173,15,36,8,1,6,16,3,1.0,13,73,0.0,1,0,1.0,1.0,0
7852,liddd001,1,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7853,liddd101,119,112,9,17,0,0,0,5,0,0.0,18,29,0.0,1,11,1.0,2.0,1
7854,lidgb001,603,7,0,2,1,0,0,2,0,0.0,0,4,0.0,0,0,0.0,0.0,1
7855,lidlc001,277,170,10,22,4,1,1,8,0,0.0,9,87,0.0,0,21,0.0,1.0,1
7856,liebd101,22,17,1,2,0,0,0,0,0,0.0,0,7,0.0,0,0,0.0,0.0,0
7857,liebg102,31,13,0,0,0,0,0,0,0,0.0,0,5,0.0,0,0,0.0,0.0,0
7858,liebj001,405,612,36,85,17,0,0,25,0,0.0,30,234,0.0,0,55,2.0,20.0,1
7859,liebm001,1212,4218,534,1155,257,10,150,610,8,7.0,335,571,34.0,89,10,43.0,114.0,1
7860,liefj001,288,779,89,179,36,1,31,113,2,2.0,56,223,4.0,2,1,6.0,17.0,1
7861,lighp001,17,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7862,ligtk001,386,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
7863,lillb001,358,708,102,145,25,4,19,71,37,14.0,49,235,1.0,13,9,5.0,9.0,1
7864,lillb101,817,2328,198,549,68,9,3,137,23,25.0,99,116,13.0,13,40,11.0,61.0,1
7865,lillb102,80,225,30,55,9,2,1,22,0,1.0,31,29,0.0,1,7,0.0,3.0,0
7866,lilld001,267,108,11,23,1,0,2,8,0,0.0,1,20,0.0,0,5,0.0,3.0,1
7867,lillg101,44,44,9,8,1,0,0,2,0,0.0,9,11,0.0,0,0,0.0,3.0,1
7868,lillt001,357,347,10,35,6,1,0,17,3,2.0,8,149,0.0,1,37,0.0,2.0,1
7869,lim-c001,6,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7870,limaj001,351,292,18,38,4,0,0,10,0,0.0,7,101,0.0,0,44,1.0,6.0,1
7871,limml101,209,530,66,107,19,4,19,62,3,3.0,63,77,0.0,0,7,3.0,10.0,0
7872,lin-c001,9,12,1,3,0,0,0,0,0,0.0,0,5,0.0,0,0,0.0,0.0,0
7873,lin-t001,62,121,22,31,6,3,1,8,1,2.0,17,34,0.0,0,1,0.0,0.0,0
7874,linar001,207,545,66,147,21,3,11,63,15,6.0,24,74,2.0,1,2,5.0,24.0,1
7875,lincb001,101,38,3,9,1,0,0,4,0,0.0,1,14,0.0,0,4,0.0,0.0,1
7876,lincm001,263,15,0,1,0,0,0,0,0,0.0,0,7,0.0,0,1,0.0,0.0,1
7877,linct001,281,474,26,53,4,2,0,19,0,0.0,34,244,0.0,0,70,1.0,6.0,1
7878,linda001,1344,4577,588,1247,259,12,200,723,7,5.0,393,945,45.0,17,3,39.0,117.0,1
7879,lindb001,9,16,2,3,0,0,0,1,0,0.0,0,3,0.0,0,2,1.0,2.0,0
7880,lindc102,1,1,1,1,0,1,0,1,0,0.0,1,0,0.0,0,0,0.0,0.0,0
7881,lindc103,7,5,0,0,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
7882,lindc104,256,981,131,267,53,5,1,74,9,8.0,57,79,0.0,1,42,0.0,0.0,0
7883,lindd001,5,6,0,1,0,0,0,0,0,0.0,0,4,0.0,0,0,0.0,0.0,1
7884,linde102,2,1,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,0
7885,lindf001,574,2306,377,665,138,13,98,310,71,20.0,214,357,16.0,18,24,28.0,46.0,0
7886,lindf101,1438,5611,895,1747,301,81,103,779,84,48.0,334,276,0.0,13,146,0.0,35.0,1
7887,lindj001,351,676,82,165,34,1,21,89,4,3.0,42,173,3.0,4,6,8.0,11.0,1
7888,lindj002,1044,3677,368,935,145,27,9,324,62,19.0,215,370,50.0,8,69,31.0,102.0,1
7889,lindj003,11,12,0,1,0,0,0,0,0,0.0,0,3,0.0,1,0,0.0,1.0,1
7890,lindj004,114,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,0.0,0.0,1
7891,lindj005,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7892,lindj101,854,2795,401,762,124,48,72,404,17,13.0,289,366,0.0,16,22,0.0,91.0,1
7893,lindj102,177,97,6,18,1,1,0,6,0,0.0,1,23,0.0,0,10,0.0,0.0,1
7894,lindj103,26,37,5,5,2,0,0,1,1,0.0,5,14,0.0,0,0,0.0,1.0,0
7895,lindl101,4,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7896,lindm001,469,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,1
7897,lindp101,657,133,6,26,6,0,1,6,0,0.0,2,35,0.0,0,5,1.0,0.0,0
7898,lindr001,11,3,6,1,1,0,0,0,2,1.0,0,1,0.0,1,1,0.0,0.0,0
7899,linds001,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0
7900,lindt001,270,502,64,116,22,3,8,36,8,0.0,44,148,1.0,8,5,0.0,13.0,1
7901,lindw101,3,5,0,2,1,0,0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,1
7902,lined101,107,19,2,1,0,0,0,0,0,0.0,3,9,0.0,0,2,0.0,0.0,0
7903,lines001,607,18,0,4,1,0,0,0,0,0.0,0,10,0.0,0,2,0.0,0.0,1
7904,linhc101,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,0
7905,linic001,15,32,3,7,2,0,0,2,0,1.0,1,6,0.0,0,0,0.0,2.0,1
7906,linke101,122,156,26,41,6,1,2,17,0,0.0,19,24,0.0,0,4,0.0,0.0,0
7907,linkj001,9,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7908,lintb101,17,18,0,2,0,0,0,1,0,0.0,1,2,0.0,0,0,0.0,0.0,1
7909,lintd001,112,7,0,0,0,0,0,0,0,0.0,0,3,0.0,0,2,0.0,0.0,1
7910,lintl101,350,616,137,140,13,1,0,27,128,38.0,97,101,1.0,4,39,0.0,5.0,1
7911,lintr101,31,10,1,1,1,0,0,2,1,0.0,6,3,0.0,0,1,0.0,0.0,1
7912,linzf101,516,121,5,18,0,1,1,3,0,0.0,3,42,0.0,1,14,0.0,1.0,1
7913,linzp101,519,1372,185,322,64,4,11,96,13,13.0,112,195,5.0,7,21,6.0,35.0,1
7914,lipea101,10,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1
7915,lipoj101,758,2661,351,690,95,24,10,266,28,25.0,347,152,0.0,7,74,0.0,65.0,1
7916,lipsb101,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0
7917,lipsn101,36,96,11,31,9,1,0,8,0,0.0,11,10,0.0,1,1,0.0,0.0,0
7918,liraf001,164,19,3,4,0,0,2,3,0,0.0,0,13,0.0,0,1,1.0,0.0,1
7919,lirif001,352,217,7,33,3,0,2,15,0,0.0,8,85,0.0,0,15,0.0,4.0,1
7920,lirin001,823,2216,296,576,105,27,25,240,59,30.0,212,300,15.0,7,33,19.0,40.0,1
7921,lirip001,16,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1
