retroID,weight,height,debutYear,finalYear,pos_1B,pos_2B,pos_3B,pos_C,pos_OF,pos_P,pos_SS,bats_L,bats_R,throws_L,throws_R,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
allab101,0.405738,0.5,1979,1981,0,0,0,0,0,1,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allak001,0.467213,0.5,2018,2019,0,0,0,0,0,1,0,1,0,1,0,12,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
allea001,0.590164,0.55,2019,2019,1,0,0,0,0,0,0,1,0,0,1,34,65,71,4,14,10,4,0,0,3,0,0,6,21,3,0,0,0,2,1
alleb001,0.631148,0.55,2009,2012,1,0,0,0,0,0,0,1,0,0,1,116,344,389,44,70,37,19,2,12,41,3,0,42,137,6,1,0,2,4,1
alleb101,0.405738,0.55,1961,1967,0,0,0,0,0,1,0,1,0,1,0,204,31,34,0,4,3,1,0,0,0,0,0,1,16,0,0,2,0,0,0
alleb102,0.364754,0.5,1937,1937,0,0,0,0,0,1,0,0,1,0,1,3,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
alleb104,0.42623,0.35,1919,1919,0,0,0,0,1,0,0,0,1,0,1,9,22,26,3,3,2,1,0,0,0,0,0,3,7,0,1,0,0,0,0
alleb105,0.405738,0.45,1962,1973,0,1,0,0,0,0,0,1,0,0,1,1139,3404,3823,357,815,581,140,21,73,352,13,16,370,424,52,8,24,17,60,1
allec001,0.487705,0.5,1999,2005,0,0,0,0,1,0,0,0,1,0,1,267,851,928,102,229,163,44,8,14,84,15,13,63,173,2,4,5,5,23,1
allec002,0.54918,0.5,2012,2019,0,0,0,0,0,1,0,0,1,0,1,481,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alled001,0.569672,0.65,2000,2000,1,0,0,0,0,0,0,0,1,0,1,27,28,32,5,7,3,2,0,2,2,0,0,4,12,0,0,0,0,1,1
alled101,0.454918,0.4,1963,1977,1,0,0,0,0,0,0,0,1,0,1,1749,6332,7314,1099,1848,1098,320,79,351,1119,133,52,894,1556,138,16,19,53,164,1
allee101,0.42623,0.5,1926,1938,0,0,0,0,1,0,0,0,1,0,1,1281,4418,4765,623,1325,978,255,45,47,501,84,44.5,223,310,0,14,110,0,38,1
alleg001,0.446721,0.4,1979,1985,0,0,0,1,0,0,0,0,1,0,1,416,1061,1222,114,235,165,49,2,19,131,3,7,130,192,3,5,15,11,35,0
alleg002,0.446721,0.45,2017,2019,0,0,0,0,1,0,0,0,0,0,1,205,531,586,73,129,95,21,6,7,53,30,6,27,119,2,17,8,3,8,0
alleg101,0.344262,0.35,1963,1973,0,0,0,0,0,0,1,0,1,0,1,1195,3927,4332,442,999,760,140,44,55,342,63,30,300,622,62,27,56,22,95,1
alleh101,0.454918,0.45,1919,1919,0,0,0,0,1,0,0,1,0,0,1,4,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
alleh104,0.467213,0.45,1966,1973,0,0,0,0,1,0,0,0,1,0,1,389,881,938,104,212,170,27,9,6,57,15,9,49,128,5,2,2,4,30,0
allej001,0.418033,0.45,1996,1999,0,0,0,0,1,0,0,0,1,0,1,342,1031,1190,155,268,196,49,8,15,114,42,20,104,228,1,24,21,10,9,1
allej101,0.528689,0.45,1983,1983,0,0,1,0,0,0,0,0,1,0,1,86,273,313,23,61,47,10,0,4,21,6,5,33,52,0,1,6,0,8,0
allej102,0.42623,0.45,1932,1944,0,0,0,0,0,1,0,0,1,0,1,365,716,785,82,124,105,12,3,4,64,1,0,33,155,0,0,36,0,8,1
allek101,0.405738,0.4,1980,1981,0,1,0,0,0,0,0,0,1,0,1,42,54,65,10,12,9,3,0,0,3,12,4,8,5,2,1,2,0,1,0
allel001,0.540984,0.55,2002,2003,0,0,0,0,1,0,0,1,0,0,1,8,9,11,2,1,0,1,0,0,0,0,0,2,3,0,0,0,0,1,1
allel002,0.508197,0.6,2019,2019,0,0,0,0,0,1,0,0,1,1,0,9,4,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
allel101,0.446721,0.5,1969,1975,0,0,0,0,0,1,0,0,1,0,1,159,40,43,2,8,6,1,0,1,1,0,0,0,14,0,0,3,0,1,0
allen001,0.446721,0.6,1979,1989,0,0,0,0,0,1,0,0,1,0,1,434,115,129,3,15,11,2,2,0,7,0,0,3,51,0,0,11,0,0,1
allen101,0.42623,0.45,1914,1920,0,0,0,1,0,0,0,0,1,0,1,58,110,127,17,31,26,3,2,0,9,0,0,8,17,0,4,5,0,0,1
aller001,0.446721,0.5,1983,1988,0,0,0,0,1,0,0,0,1,0,1,31,50,54,8,11,9,2,0,0,3,1,0,2,11,0,1,1,0,0,0
aller101,0.528689,0.6,1972,1972,1,0,0,0,0,0,0,0,0,0,1,7,11,14,2,1,0,0,0,1,1,0,0,3,5,0,0,0,0,1,1
allib101,0.467213,0.45,1975,1975,0,0,0,1,0,0,0,0,1,0,1,21,45,47,4,8,6,1,0,1,2,0,0,1,6,1,0,1,0,1,0
allib103,0.528689,0.6,1958,1970,0,0,0,0,1,0,0,0,1,0,1,1541,5032,5921,811,1281,756,216,53,256,796,84,50,795,1033,30,34,25,35,115,0
allid001,0.569672,0.6,1991,1991,0,0,0,0,0,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allig101,0.467213,0.5,1954,1954,0,0,1,0,0,0,0,0,1,0,1,121,418,482,38,83,66,8,6,3,30,1,1,56,84,0,2,3,3,3,1
allrb001,0.467213,0.45,1989,1991,0,0,0,0,1,0,0,1,0,1,0,65,165,200,19,38,27,7,0,4,15,2,2,29,48,2,1,3,2,1,0
almaa001,0.528689,0.6,1999,2005,0,0,0,0,0,1,0,1,0,1,0,254,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1
almac001,0.368852,0.55,1997,2005,0,0,0,0,0,1,0,0,1,0,1,210,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1
almam101,0.385246,0.45,1933,1939,0,0,0,0,1,0,0,1,0,1,0,646,2483,2737,363,706,557,107,27,15,197,56,28,214,150,0,5,35,0,4,1
almoa001,0.54918,0.3,2013,2019,0,0,0,0,1,0,0,0,0,0,1,369,1027,1138,141,245,156,58,13,18,97,24,7,89,265,1,3,9,10,26,1
almoa002,0.467213,0.55,2016,2019,0,0,0,0,1,0,0,0,1,0,1,461,1194,1282,156,327,233,62,4,28,133,4,4,64,218,6,4,10,10,33,1
almob001,0.42623,0.6,1974,1988,0,0,0,0,0,0,1,0,1,0,1,1236,3330,3659,390,846,647,138,25,36,296,128,60,250,636,24,6,44,29,53,1
almoe001,0.692623,0.55,2001,2011,0,0,0,0,0,0,1,0,1,0,1,55,133,144,18,31,22,7,0,2,14,3,0,8,29,0,1,2,0,5,1
almoe002,0.508197,0.6,2003,2003,0,0,0,0,0,1,0,0,1,0,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
almoh001,0.467213,0.55,1999,2003,0,0,0,0,0,1,0,0,1,0,1,50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
almom001,0.54918,0.5,2015,2018,0,0,0,0,0,1,0,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almoy001,0.577869,0.7,2018,2019,0,0,0,0,0,1,0,0,0,0,1,42,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
almoz001,0.528689,0.45,2013,2014,0,0,0,0,1,0,0,0,0,0,1,47,142,149,11,30,24,4,0,2,12,4,1,6,33,0,0,0,1,3,0
aloml101,0.487705,0.55,1950,1953,0,0,0,0,0,1,0,0,1,0,1,116,48,51,2,8,7,1,0,0,3,0,0,1,17,0,0,2,0,1,0
alomr001,0.442623,0.45,1988,2004,0,1,0,0,0,0,0,0,0,0,1,2379,9073,10400,1508,2724,1930,504,80,210,1134,474,114,1032,1140,62,50,148,97,206,1
aloms001,0.508197,0.7,1988,2007,0,0,0,1,0,0,0,0,1,0,1,1377,4530,4865,520,1236,865,249,10,112,588,25,24,212,499,15,41,48,34,132,1
aloms101,0.262295,0.3,1964,1978,0,1,0,0,0,0,0,0,0,0,1,1481,4760,5160,558,1168,1010,126,19,13,282,227,80,302,482,17,3,77,18,58,1
alonp001,0.692623,0.6,2019,2019,1,0,0,0,0,0,0,0,1,0,1,161,597,693,103,155,70,30,2,53,120,1,0,72,183,6,21,0,3,13,1
alony001,0.631148,0.5,2010,2019,1,0,0,0,0,0,0,1,0,0,1,1072,3362,3773,391,872,589,181,2,100,426,22,8,366,648,29,16,1,28,94,1
alouf101,0.487705,0.45,1958,1974,0,0,0,0,1,0,0,0,1,0,1,2082,7339,7908,985,2101,1487,359,49,206,852,107,67,423,706,67,57,33,56,135,1
alouj101,0.467213,0.55,1963,1979,0,0,0,0,1,0,0,0,1,0,1,1380,4345,4577,448,1216,988,170,26,32,377,31,46,138,267,32,30,44,20,143,1
aloum001,0.446721,0.6,1990,2008,0,0,0,0,1,0,0,0,1,0,1,1942,7037,7913,1109,2134,1342,421,39,332,1287,106,37,737,894,91,48,9,82,195,1
aloum101,0.344262,0.3,1960,1974,0,0,0,0,1,0,0,1,0,1,0,1667,5789,6220,780,1777,1460,236,50,31,427,156,80,311,377,38,36,55,29,101,1
alstd101,0.42623,0.45,1977,1980,0,0,0,0,1,0,0,1,0,0,1,189,332,374,48,79,65,7,4,3,35,20,21,28,44,3,2,7,5,4,0
alstg001,0.446721,0.55,1996,1996,0,0,0,0,0,1,0,0,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alstt101,0.54918,0.7,1954,1957,1,0,0,0,0,0,0,1,0,0,1,91,271,299,30,66,45,15,2,4,36,3,5,25,46,0,2,0,1,6,1
alstw101,0.487705,0.55,1936,1936,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
altad001,0.508197,0.4,2016,2019,0,0,0,0,0,1,0,0,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altap001,0.405738,0.45,1982,1984,0,0,0,0,0,1,0,0,1,0,1,65,8,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
altee101,0.405738,0.45,1920,1920,0,0,0,0,0,1,0,0,1,1,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
altha001,0.569672,0.7,2014,2019,0,0,0,0,1,0,0,0,1,0,1,359,1016,1156,142,222,121,54,10,37,150,21,10,110,332,4,23,1,6,33,1
altmg101,0.508197,0.65,1959,1967,0,0,0,0,1,0,0,1,0,0,1,991,3091,3419,409,832,565,132,34,101,403,52,22,268,572,38,20,19,21,43,1
altoj101,0.446721,0.45,1955,1961,1,0,0,0,0,0,0,1,0,1,0,166,257,290,27,54,38,8,3,5,28,3,3,23,42,0,2,5,3,3,0
altrn101,0.495902,0.35,1898,1933,0,0,0,0,0,1,0,0,0,1,0,5,3,4,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
altuj001,0.364754,0.15,2011,2019,0,1,0,0,0,0,0,0,1,0,1,1243,4985,5458,734,1568,1113,299,28,128,538,254,74,360,623,38,49,25,39,144,1
alusg101,0.405738,0.6,1958,1964,0,0,0,0,1,0,0,0,1,0,1,298,652,737,75,167,111,31,2,23,93,1,2,73,103,3,4,4,4,16,0
alvaa001,0.467213,0.55,2004,2006,0,0,0,0,0,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alvac001,0.42623,0.4,2000,2000,0,0,0,1,0,0,0,0,1,0,1,2,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
alvad001,0.385246,0.5,2014,2017,0,0,0,0,0,1,0,1,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alvad002,0.42623,0.55,2015,2016,0,0,0,0,1,0,0,0,1,0,1,14,32,35,3,8,5,2,0,1,1,0,0,3,8,0,0,0,0,0,0
alvag001,0.446721,0.5,1998,2000,0,0,1,0,0,0,0,0,1,0,1,92,266,294,22,59,37,15,0,7,33,1,4,24,76,1,2,0,2,2,1
alvah001,0.528689,0.45,2011,2017,0,0,0,0,0,1,0,0,1,0,1,95,100,115,5,22,17,4,0,1,9,0,0,1,36,0,0,12,2,0,1
alvaj001,0.385246,0.35,1981,1989,0,0,0,0,0,1,0,0,1,0,1,99,11,15,0,3,3,0,0,0,0,0,0,1,2,0,0,3,0,0,1
alvaj002,0.42623,0.5,1999,2003,0,0,0,0,0,1,0,1,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alvaj003,0.42623,0.4,2013,2019,0,0,0,0,0,1,0,1,0,1,0,351,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
alvaj004,0.672131,0.45,2017,2019,0,0,0,0,0,1,0,1,0,1,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alval101,0.352459,0.3,1968,1977,0,0,0,0,0,0,1,0,1,0,1,463,1160,1231,116,248,196,43,4,5,84,11,10,49,160,10,3,14,5,27,1
alvao101,0.364754,0.35,1958,1959,0,1,0,0,0,0,0,0,1,0,1,95,198,219,20,42,39,3,0,0,5,1,1,16,27,0,0,5,0,1,0
alvao102,0.364754,0.45,1973,1976,0,0,0,0,1,0,0,0,1,0,1,25,51,51,4,8,4,2,0,2,8,0,0,0,5,0,0,0,0,0,1
alvap001,0.713115,0.6,2010,2018,0,0,1,0,0,0,0,1,0,0,1,910,2980,3321,365,704,405,131,6,162,472,15,3,314,952,31,11,1,15,71,1
alvar001,0.610656,0.55,2014,2015,0,0,0,0,0,1,0,0,1,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alvar101,0.438525,0.4,1960,1962,1,0,0,0,0,0,0,0,1,0,1,17,37,38,2,7,7,0,0,0,2,0,0,1,13,0,0,0,0,0,1
alvat001,0.692623,0.6,1995,1996,0,0,0,0,0,1,0,0,1,0,1,19,16,19,1,2,2,0,0,0,0,0,0,0,5,0,0,3,0,0,1
alvat002,0.508197,0.5,2002,2004,0,0,0,0,1,0,0,0,1,0,1,38,64,75,11,16,10,4,0,2,10,1,0,7,12,0,1,1,2,1,1
alvav001,0.303279,0.35,2002,2003,0,0,0,0,0,1,0,1,0,1,0,9,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
alvaw001,0.405738,0.5,1989,2005,0,0,0,0,0,1,0,1,0,1,0,355,95,104,6,13,13,0,0,0,1,0,0,4,33,0,0,5,0,4,1
alvay001,0.610656,0.7,2019,2019,0,0,0,0,1,0,0,1,0,0,1,87,313,369,58,98,45,26,0,27,78,0,0,52,94,4,2,0,2,9,0
alvim101,0.446721,0.4,1962,1970,0,0,1,0,0,0,0,0,1,0,1,1013,3629,3984,421,895,620,142,22,111,373,43,46,262,662,25,35,36,22,70,0
alyeb101,0.569672,0.6,1965,1972,0,0,0,0,1,0,0,0,1,0,1,371,866,982,100,214,141,33,2,38,148,5,7,100,210,7,6,0,10,36,1
alzoa001,0.422131,0.45,2019,2019,0,0,0,0,0,1,0,0,1,0,1,4,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
amalj101,0.405738,0.4,1954,1967,0,1,0,0,0,0,0,0,1,0,1,643,1715,1937,248,418,323,67,19,9,123,19,26,185,224,9,12,17,8,37,1
amara001,0.344262,0.15,2011,2017,0,1,0,0,0,0,0,1,0,0,1,702,1750,1901,171,404,300,67,16,21,169,39,10,109,295,13,4,23,15,32,1
amarr001,0.405738,0.45,1991,2000,1,0,0,0,0,0,0,0,1,0,1,727,1788,2022,305,493,390,82,10,11,159,112,39,176,277,1,16,29,13,37,0
amarr002,0.385246,0.35,1991,1998,0,0,0,0,1,0,0,0,0,0,1,485,927,1050,99,218,150,43,9,16,100,15,10,88,128,2,16,11,8,22,1
amarr101,0.385246,0.4,1958,1969,0,0,0,0,0,0,1,0,1,0,1,940,2155,2451,211,505,409,75,13,8,156,11,14,227,280,24,10,47,12,53,1
amblw101,0.364754,0.25,1937,1939,0,1,0,0,0,0,0,0,1,0,1,271,782,890,60,175,134,39,2,0,73,4,1,83,64,0,0,25,0,10,0
ambrc001,0.467213,0.5,2005,2008,0,0,0,0,1,0,0,0,1,0,1,80,189,218,28,44,31,9,0,4,10,4,2,23,48,1,2,3,1,5,1
ambrh001,0.651639,0.55,2010,2014,0,0,0,0,0,1,0,1,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amele001,0.42623,0.4,1984,1986,0,0,0,0,1,0,0,1,0,1,0,42,57,60,7,11,11,0,0,0,4,3,2,2,8,0,0,1,0,2,1
amesr101,0.446721,0.35,1903,1919,0,0,0,0,0,1,0,0,0,0,1,26,23,24,0,6,5,1,0,0,2,0,0,0,8,0,0,1,0,0,1
amess001,0.528689,0.5,2013,2013,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ameza001,0.364754,0.4,2002,2011,0,0,0,0,0,0,1,0,0,0,1,584,1408,1570,173,348,270,47,19,12,110,49,26,112,223,7,14,28,8,21,1
amors101,0.385246,0.2,1952,1960,0,0,0,0,1,0,0,1,0,1,0,517,1311,1558,215,334,213,55,23,43,180,18,15,211,189,16,11,18,7,23,1
amorv101,0.434426,0.6,1955,1957,0,0,0,0,0,1,0,0,1,0,1,13,6,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
andea001,0.418033,0.4,1986,1991,0,0,0,0,0,1,0,1,0,1,0,150,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
andea101,0.393443,0.4,1948,1949,0,1,0,0,0,0,0,0,1,0,1,122,223,248,23,41,30,8,1,2,17,0,1,22,36,0,0,3,0,11,0
andea102,0.364754,0.4,1941,1946,0,0,0,0,0,0,1,0,1,0,1,126,390,429,56,93,78,11,3,1,17,6,3,33,49,0,1,5,0,7,1
andeb001,0.385246,0.5,1988,2002,0,0,0,0,1,0,0,1,0,1,0,1834,6499,7737,1062,1661,1046,338,67,210,761,315,100,960,1190,59,154,74,50,65,0
andeb002,0.467213,0.5,1993,2005,0,0,0,0,0,1,0,0,0,1,0,308,255,288,15,35,26,5,3,1,10,2,0,7,57,0,1,22,3,5,1
andeb003,0.590164,0.55,2005,2009,0,0,0,0,1,0,0,0,1,0,1,355,799,883,108,181,111,47,1,22,80,13,14,65,208,2,8,7,4,15,0
andeb004,0.631148,0.65,2009,2019,0,0,0,0,0,1,0,1,0,1,0,188,87,103,2,12,9,3,0,0,5,0,0,6,48,0,0,10,0,3,1
andeb005,0.508197,0.5,2010,2015,0,0,0,1,0,0,0,1,0,0,1,40,68,77,4,15,11,4,0,0,7,1,0,4,19,0,2,1,2,1,1
andeb006,0.446721,0.6,2017,2019,0,0,1,0,0,0,0,0,1,0,1,307,1133,1285,155,303,192,74,6,31,139,7,5,116,271,3,30,0,6,34,1
andeb101,0.54918,0.6,1982,1983,0,0,0,0,0,1,0,0,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andeb102,0.54918,0.65,1957,1963,0,0,0,0,0,1,0,0,1,0,1,247,246,274,18,33,28,2,1,2,12,0,0,10,107,0,2,15,1,2,1
andeb103,0.364754,0.5,1925,1925,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andec001,0.508197,0.5,2014,2019,0,0,0,0,0,1,0,0,1,0,1,169,264,298,6,25,23,2,0,0,10,0,0,4,140,0,2,28,0,3,1
andec002,0.672131,0.65,2015,2019,0,0,0,0,0,1,0,0,1,0,1,39,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
andec101,0.528689,0.55,1961,1964,0,0,0,0,0,1,0,0,1,0,1,82,47,51,4,7,6,1,0,0,0,0,0,1,14,0,0,3,0,0,1
anded001,0.446721,0.55,1983,1992,0,0,1,0,0,0,0,0,1,0,1,873,2026,2287,244,490,386,73,12,19,143,49,30,206,331,17,5,37,13,49,1
anded002,0.487705,0.55,2006,2006,0,0,0,0,1,0,0,1,0,0,1,9,9,10,3,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1
anded003,0.446721,0.6,2017,2019,0,0,0,0,0,1,0,0,1,0,1,9,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
anded101,0.364754,0.4,1971,1974,0,0,0,0,0,0,1,0,1,0,1,149,306,342,33,62,53,6,2,1,14,2,2,32,70,2,2,2,0,6,1
andef102,0.508197,0.5,1946,1953,0,0,0,1,0,0,0,0,1,0,1,97,234,263,20,61,47,12,0,2,15,1,0.5,18,25,0,4,7,0,6,1
andeg001,0.467213,0.6,1994,2010,0,0,0,0,1,0,0,1,0,1,0,2228,8640,9177,1084,2529,1684,522,36,287,1365,80,47,429,1224,104,8,13,87,197,1
andeh101,0.528689,0.6,1957,1961,0,0,0,0,1,0,0,1,0,0,1,484,1586,1785,199,419,261,82,16,60,242,3,6,159,291,32,16,9,15,29,1
andeh102,0.344262,0.4,1932,1932,0,0,0,0,1,0,0,0,1,0,1,9,32,33,4,8,8,0,0,0,2,0,1,0,1,0,0,1,0,0,0
andej001,0.385246,0.45,1978,1984,0,0,0,0,0,0,1,0,1,0,1,419,970,1091,107,211,161,35,2,13,86,9,13,81,130,2,5,29,6,23,0
andej002,0.487705,0.5,1999,2004,0,0,0,0,0,1,0,1,0,1,0,122,170,193,11,23,20,3,0,0,6,0,0,8,44,0,0,15,0,1,1
andej003,0.459016,0.45,2003,2005,0,0,0,0,0,1,0,1,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andej004,0.487705,0.55,2007,2009,0,0,0,0,1,0,0,1,0,0,1,179,486,519,73,132,106,17,5,4,47,36,7,26,82,2,4,2,1,8,1
andej005,0.631148,0.6,2018,2019,0,0,0,0,0,1,0,1,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andej102,0.467213,0.5,1958,1962,0,0,0,0,0,1,0,0,1,0,1,24,5,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1
andek001,0.42623,0.5,1989,1990,0,1,0,0,0,0,0,0,1,0,1,135,366,409,43,95,80,12,2,1,22,1,4,30,61,1,2,10,1,8,0
andel001,0.508197,0.6,1975,1994,0,0,0,0,0,1,0,0,1,0,1,699,38,45,4,5,5,0,0,0,0,0,0,3,15,0,0,4,0,0,1
andel002,0.569672,0.65,2010,2012,1,0,0,0,0,0,0,1,0,1,0,30,48,56,7,8,7,1,0,0,4,0,0,7,14,0,0,0,1,1,0
andel101,0.467213,0.6,1974,1977,0,0,0,0,0,1,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andem001,0.508197,0.6,1993,1993,0,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andem002,0.508197,0.65,1998,2005,0,0,0,0,0,1,0,0,1,0,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andem003,0.467213,0.35,1998,2009,0,1,0,0,0,0,0,1,0,0,1,1151,3204,3508,392,849,592,174,20,63,371,71,24,227,471,28,15,31,31,60,1
andem101,0.508197,0.55,1971,1979,0,0,0,0,1,0,0,0,1,0,1,721,1490,1675,159,367,261,67,11,28,134,8,12,161,343,25,4,7,13,32,1
anden001,0.487705,0.7,2019,2019,0,0,0,0,0,1,0,0,1,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ander001,0.405738,0.45,1986,1988,0,0,0,0,0,1,0,0,1,0,1,28,11,12,1,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1
ander101,0.54918,0.55,1979,1980,0,0,0,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ander102,0.54918,0.6,1937,1941,0,0,0,0,0,1,0,0,1,0,1,36,39,43,1,11,10,0,1,0,1,0,0,2,12,0,0,2,0,0,0
andes001,0.467213,0.75,1987,1995,0,0,0,0,0,1,0,0,1,0,1,18,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
andes002,0.610656,0.65,2019,2019,0,0,0,0,0,1,0,0,1,0,1,28,25,28,0,2,1,1,0,0,0,0,0,0,19,0,1,2,0,0,1
andes101,0.385246,0.3,1959,1959,0,1,0,0,0,0,0,0,1,0,1,152,477,527,42,104,92,9,3,0,34,6,9,42,53,1,1,5,2,15,1
andet001,0.446721,0.5,2016,2019,0,0,0,0,0,0,1,0,1,0,1,521,2062,2161,287,570,385,108,13,64,206,68,16,71,537,2,11,10,7,55,0
andet002,0.569672,0.6,2016,2019,0,0,0,0,0,1,0,1,0,1,0,75,118,143,10,11,10,0,0,1,4,0,0,8,64,0,1,16,0,3,1
andet003,0.520492,0.55,2018,2019,0,0,0,0,0,1,0,0,1,0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
andew102,0.344262,0.55,1917,1919,0,0,0,0,0,1,0,1,0,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
andir001,0.446721,0.4,2005,2016,0,0,0,0,0,0,1,0,1,0,1,481,1344,1491,159,313,236,58,1,18,97,24,12,113,313,2,6,21,7,42,1
andrb101,0.446721,0.45,1931,1937,0,0,1,0,0,0,0,0,1,0,1,6,9,9,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
andrc001,0.405738,0.45,2000,2000,0,0,0,0,0,1,0,0,1,1,0,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
andre001,0.508197,0.45,2009,2019,0,0,0,0,0,0,1,0,1,0,1,1623,6263,6967,882,1723,1304,298,48,73,629,302,104,508,947,5,44,100,52,156,0
andre102,0.405738,0.45,1925,1925,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andre103,0.508197,0.5,1946,1946,0,0,1,0,0,0,0,0,1,0,1,15,41,44,0,4,2,2,0,0,1,0,0,3,5,0,0,0,0,1,0
andrf101,0.356557,0.25,1976,1977,0,1,0,0,0,0,0,0,1,0,1,16,29,34,4,8,7,0,1,0,2,2,1,3,5,0,1,0,1,1,1
andrh101,0.385246,0.45,1947,1948,0,0,0,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andri101,0.508197,0.5,1931,1938,0,0,0,0,0,1,0,0,1,0,1,253,319,354,26,59,50,9,0,0,29,0,0,18,62,0,0,17,0,0,0
andrj001,0.569672,0.5,2018,2018,0,0,0,0,1,0,0,0,1,0,1,26,61,67,4,14,12,2,0,0,4,2,0,5,19,0,0,0,1,1,0
andrj101,0.405738,0.35,1973,1973,0,0,0,0,0,1,0,1,0,1,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andrj102,0.508197,0.65,1955,1955,0,0,0,0,0,1,0,1,0,0,1,22,9,9,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
andrk101,0.344262,0.35,1975,1975,0,1,0,0,0,0,0,0,1,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
