retroID,G,AB,PA,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,NL
jennb101,64,195,224,20,35,23,10,2,0,13,1,0,26,42,0,0,3,0,4,0
jennd001,189,322,380,36,65,41,16,3,5,37,0,5,43,90,1,6,3,6,3,1
jennd002,567,2076,2351,311,508,332,99,22,55,191,95,27,219,481,2,24,22,10,30,0
jennd003,390,4,4,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
jennj001,234,329,378,18,68,52,14,0,2,26,0,0,19,80,0,1,28,1,1,1
jennr001,93,213,226,22,52,33,14,2,3,24,1,0,10,31,1,1,0,2,1,1
jensj101,1438,5236,6079,810,1463,960,259,45,199,929,143,55,750,546,28,23,18,52,185,0
jensk001,17,31,34,5,6,3,0,1,2,7,0,0,2,13,0,1,0,0,1,1
jensm001,145,343,397,33,63,40,16,1,6,29,0,1,50,106,4,0,3,1,10,1
jensr001,57,74,85,5,10,8,2,0,0,6,0,0,1,22,0,1,9,0,0,1
jensw102,738,2720,2869,392,774,597,114,37,26,235,20,10,69,100,0,18,62,0,55,1
jepsk001,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerew001,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jerzm001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jessd101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jestg101,176,454,493,33,118,93,18,1,6,36,1,3,24,45,2,0,13,2,14,1
jestv101,21,19,22,3,4,3,0,1,0,2,0,0,1,4,0,0,2,0,0,1
jeted001,2747,11195,12602,1923,3465,2595,544,66,260,1311,358,97,1082,1840,39,170,97,58,287,0
jetej101,336,873,929,108,213,158,27,10,18,69,28,16,46,237,6,3,4,3,19,1
jetes001,13,18,18,1,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
jeths101,442,1763,1975,280,460,306,80,25,49,181,98,31.5,177,293,0,25,10,0,23,1
jewej001,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimea001,7,12,13,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0
jimec001,31,9,9,8,4,2,0,0,2,2,4,0,0,3,0,0,0,0,1,1
jimec002,97,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
jimed001,641,2159,2480,290,568,410,105,17,36,228,36,22,291,391,9,6,14,10,49,1
jimee001,122,468,504,69,125,74,18,2,31,79,0,0,30,134,0,4,0,2,11,0
jimee002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimee101,1,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimeg001,15,17,17,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1
jimeh001,158,411,438,34,76,58,16,2,0,29,0,2,20,49,0,0,3,4,8,1
jimej001,331,81,88,8,10,9,0,1,0,4,0,0,0,38,0,0,7,0,1,1
jimej002,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimej003,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimej101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jimek001,49,5,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1
jimel001,7,17,18,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
jimel002,68,157,168,19,34,26,8,0,0,7,0,2,3,47,0,5,2,1,3,1
jimem001,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jimem101,429,1003,1116,90,273,200,43,4,26,144,0,2,75,97,6,27,3,8,40,1
jimeu001,330,291,341,12,34,34,0,0,0,11,0,0,17,102,0,0,33,0,4,1
joaqw001,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jodib001,8,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
joe-c001,8,15,16,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1
johjk001,462,1609,1722,166,431,298,84,1,48,198,7,5,66,148,2,37,2,8,53,0
johna001,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
johna002,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
johna101,36,28,34,3,4,4,0,0,0,3,0,0,2,3,0,1,3,0,0,0
johna102,50,57,62,4,8,7,1,0,0,0,0,0,0,18,0,0,5,0,1,1
johna103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
johna104,1322,4623,4948,550,1331,1040,180,33,78,525,113,63,244,626,43,36,12,33,143,1
